"Label" "Value" "StdDev" "(Val-1.0)/Stddev" "CumNorm"
"SPRratio_2015" "SPRratio_2015" 3.97508e-05 0.000178864 -5590.62 0
"SPRratio_2016" "SPRratio_2016" 2.9619e-05 0.000133275 -7503.09 0
"SPRratio_2017" "SPRratio_2017" 2.88472e-05 0.000129802 -7703.81 0
"SPRratio_2018" "SPRratio_2018" 3.61787e-05 0.00016279 -6142.67 0
"SPRratio_2019" "SPRratio_2019" 3.23429e-05 0.00014553 -6871.24 0
"SPRratio_2020" "SPRratio_2020" 2.98709e-05 0.000134409 -7439.77 0
"SPRratio_2021" "SPRratio_2021" 2.89884e-05 0.000130441 -7666.06 0
"SPRratio_2022" "SPRratio_2022" 2.41983e-05 0.000108888 -9183.5 0
"SPRratio_2023" "SPRratio_2023" 2.41983e-05 0.000108888 -9183.5 0
"F_1979" "F_1979" 1.61435e-05 7.26418e-05 -13765.9 0
"F_1980" "F_1980" 1.23954e-05 5.57751e-05 -17928.9 0
"F_1981" "F_1981" 2.3363e-05 0.000105127 -9512.09 0
"F_1982" "F_1982" 2.22283e-05 0.000100023 -9997.46 0
"F_1983" "F_1983" 1.40178e-05 6.30739e-05 -15854.2 0
"F_1984" "F_1984" 1.55985e-05 7.01877e-05 -14247.3 0
"F_1985" "F_1985" 1.49884e-05 6.74499e-05 -14825.6 0
"F_1986" "F_1986" 1.37803e-05 6.20072e-05 -16126.9 0
"F_1987" "F_1987" 1.2573e-05 5.65797e-05 -17674 0
"F_1988" "F_1988" 1.63426e-05 7.35438e-05 -13597.1 0
"F_1989" "F_1989" 2.23311e-05 0.000100485 -9951.52 0
"F_1990" "F_1990" 1.48979e-05 6.70366e-05 -14917 0
"F_1991" "F_1991" 1.26025e-05 5.67049e-05 -17634.9 0
"F_1992" "F_1992" 1.20574e-05 5.42521e-05 -18432.2 0
"F_1993" "F_1993" 1.49233e-05 6.71477e-05 -14892.3 0
"F_1994" "F_1994" 2.31785e-05 0.000104298 -9587.64 0
"F_1995" "F_1995" 1.89397e-05 8.52194e-05 -11734.2 0
"F_1996" "F_1996" 1.6735e-05 7.52991e-05 -13280.1 0
"F_1997" "F_1997" 1.64959e-05 7.42242e-05 -13472.5 0
"F_1998" "F_1998" 2.31062e-05 0.000103979 -9617.11 0
"F_1999" "F_1999" 2.25621e-05 0.000101521 -9850 0
"F_2000" "F_2000" 1.90263e-05 8.56214e-05 -11679.1 0
"F_2001" "F_2001" 1.92178e-05 8.64825e-05 -11562.8 0
"F_2002" "F_2002" 2.10033e-05 9.45184e-05 -10579.7 0
"F_2003" "F_2003" 2.67638e-05 0.000120444 -8302.42 0
"F_2004" "F_2004" 2.25158e-05 0.000101318 -9869.73 0
"F_2005" "F_2005" 1.80752e-05 8.13285e-05 -12295.6 0
"F_2006" "F_2006" 1.53926e-05 6.92587e-05 -14438.4 0
"F_2007" "F_2007" 1.45902e-05 6.5647e-05 -15232.8 0
"F_2008" "F_2008" 1.66799e-05 7.50539e-05 -13323.5 0
"F_2009" "F_2009" 1.72105e-05 7.74372e-05 -12913.5 0
"F_2010" "F_2010" 1.69209e-05 7.61357e-05 -13134.2 0
"F_2011" "F_2011" 1.91363e-05 8.61072e-05 -11613.2 0
"F_2012" "F_2012" 1.93116e-05 8.68925e-05 -11508.3 0
"F_2013" "F_2013" 1.45102e-05 6.52876e-05 -15316.6 0
"F_2014" "F_2014" 1.90153e-05 8.55596e-05 -11687.5 0
"F_2015" "F_2015" 1.73858e-05 7.82258e-05 -12783.3 0
"F_2016" "F_2016" 1.43303e-05 6.44837e-05 -15507.6 0
"F_2017" "F_2017" 1.27976e-05 5.75814e-05 -17366.5 0
"F_2018" "F_2018" 1.54931e-05 6.97099e-05 -14344.9 0
"F_2019" "F_2019" 1.34491e-05 6.05147e-05 -16524.7 0
"F_2020" "F_2020" 1.21006e-05 5.44507e-05 -18365 0
"F_2021" "F_2021" 1.29481e-05 5.82604e-05 -17164.1 0
"F_2022" "F_2022" 1.01574e-05 4.57049e-05 -21879.3 0
"F_2023" "F_2023" 1.01574e-05 4.57049e-05 -21879.3 0
"Bratio_1979" "Bratio_1979" 4.86064 0.452136 8.53868 1
"Bratio_1980" "Bratio_1980" 4.90423 0.448876 8.6978 1
"Bratio_1981" "Bratio_1981" 4.9675 0.450966 8.79779 1
"Bratio_1982" "Bratio_1982" 5.02291 0.451984 8.90057 1
"Bratio_1983" "Bratio_1983" 5.01948 0.449473 8.94265 1
"Bratio_1984" "Bratio_1984" 4.93715 0.435333 9.044 1
"Bratio_1985" "Bratio_1985" 4.83864 0.424226 9.04859 1
"Bratio_1986" "Bratio_1986" 4.6818 0.409332 8.99466 1
