id,time,era,n,n_mature,n_pup_produced
20-CAAL-1979-estInitF,1977,VIRG,8633261.9,1972925.02581559,178119514.03902
20-CAAL-1979-estInitF,1977.25,VIRG,7582977.6,1799675.82513837,162528855.839145
20-CAAL-1979-estInitF,1977.5,VIRG,6711838.3,1642110.01816105,148338280.480335
20-CAAL-1979-estInitF,1977.75,VIRG,5983026.5,1498763.79001703,135418755.37559
20-CAAL-1979-estInitF,1978,INIT,8633159.3,1972853.33252241,178112444.677785
20-CAAL-1979-estInitF,1978.25,INIT,7582877.4,1799606.4864812,162522035.24389
20-CAAL-1979-estInitF,1978.5,INIT,6711745.4,1642041.92538047,148331617.866965
20-CAAL-1979-estInitF,1978.75,INIT,5982933,1498696.57077854,135412211.335085
20-CAAL-1979-estInitF,1979,TIME,9216135.7,2014816.58856584,181551385.84575
20-CAAL-1979-estInitF,1979.25,TIME,8087547.3,1837823.53513099,165655296.09504
20-CAAL-1979-estInitF,1979.5,TIME,7153008.9,1676867.93422939,151187932.354185
20-CAAL-1979-estInitF,1979.75,TIME,6372455,1530447.0728267,138017045.65248
20-CAAL-1979-estInitF,1980,TIME,9155010.5,2034690.39039944,183179503.72766
20-CAAL-1979-estInitF,1980.25,TIME,8041199,1855917.51202502,167138431.64793
20-CAAL-1979-estInitF,1980.5,TIME,7117275.2,1693349.05524195,152539506.15003
20-CAAL-1979-estInitF,1980.75,TIME,6344286.4,1545471.43672568,139249677.82356
20-CAAL-1979-estInitF,1981,TIME,8732449.7,2062736.87268677,185542625.87879
20-CAAL-1979-estInitF,1981.25,TIME,7687054.8,1881479.00586005,169292592.854575
20-CAAL-1979-estInitF,1981.5,TIME,6816173.1,1716655.11004617,154503857.78506
20-CAAL-1979-estInitF,1981.75,TIME,6084496.4,1566726.76751929,141041374.60112
20-CAAL-1979-estInitF,1982,TIME,8689816.4,2084102.53435503,187612369.14024
20-CAAL-1979-estInitF,1982.25,TIME,7639836.3,1901020.02615475,171184209.364395
20-CAAL-1979-estInitF,1982.5,TIME,6767497.1,1734525.60397617,156232752.104025
20-CAAL-1979-estInitF,1982.75,TIME,6036472.6,1583066.84230813,142621447.02519
20-CAAL-1979-estInitF,1983,TIME,8206616.5,2074870.06921215,187484105.05413
20-CAAL-1979-estInitF,1983.25,TIME,7230369.7,1892758.89690432,171078564.87078
20-CAAL-1979-estInitF,1983.5,TIME,6415800.6,1727115.027526,156145420.47268
20-CAAL-1979-estInitF,1983.75,TIME,5730369.9,1576399.86114214,142548666.569015
20-CAAL-1979-estInitF,1984,TIME,7856369.5,2033781.83332857,184408992.07795
20-CAAL-1979-estInitF,1984.25,TIME,6922117.1,1855347.81032054,168279891.937575
20-CAAL-1979-estInitF,1984.5,TIME,6142634.7,1693030.08963469,153596447.98456
20-CAAL-1979-estInitF,1984.75,TIME,5486747.6,1545328.6080513,140225727.988435
20-CAAL-1979-estInitF,1985,TIME,7704814.9,1988883.32653329,180729691.3997
20-CAAL-1979-estInitF,1985.25,TIME,6780924.2,1814459.9116672,164927324.46204
20-CAAL-1979-estInitF,1985.5,TIME,6011883.4,1655776.84618061,150540471.304685
20-CAAL-1979-estInitF,1985.75,TIME,5366173,1511367.20731978,137438681.20164
20-CAAL-1979-estInitF,1986,TIME,8470958.6,1917763.16246756,174871208.914755
20-CAAL-1979-estInitF,1986.25,TIME,7414092.1,1749671.02105349,159588984.077345
20-CAAL-1979-estInitF,1986.5,TIME,6543570.6,1596727.43998549,145673961.163395
20-CAAL-1979-estInitF,1986.75,TIME,5820090.5,1457525.84005691,133000622.00592
20-CAAL-1979-estInitF,1987,TIME,9437942.8,1846460.05331604,168495622.095135
20-CAAL-1979-estInitF,1987.25,TIME,8242312.9,1684592.51003289,153770287.213215
20-CAAL-1979-estInitF,1987.5,TIME,7261023.3,1537318.42647561,140362398.08591
20-CAAL-1979-estInitF,1987.75,TIME,6448485.1,1403279.51229295,128150764.126655
20-CAAL-1979-estInitF,1988,TIME,9139985.8,1825985.23189313,165443362.764605
20-CAAL-1979-estInitF,1988.25,TIME,8024462,1665600.14037458,150964055.12039
20-CAAL-1979-estInitF,1988.5,TIME,7099502,1519742.8814975,137784654.82106
20-CAAL-1979-estInitF,1988.75,TIME,6326085.9,1387054.97744526,125785260.2024
20-CAAL-1979-estInitF,1989,TIME,8926546.6,1911706.55270552,170891446.499315
20-CAAL-1979-estInitF,1989.25,TIME,7847328.8,1743377.9621265,155902313.660155
20-CAAL-1979-estInitF,1989.5,TIME,6950558.3,1590388.27349648,142266178.696895
20-CAAL-1979-estInitF,1989.75,TIME,6199009.8,1451286.51388877,129856898.960345
20-CAAL-1979-estInitF,1990,TIME,8865358.2,2028826.18462318,180746312.978715
20-CAAL-1979-estInitF,1990.25,TIME,7791283.1,1850280.36672516,164892820.83132
20-CAAL-1979-estInitF,1990.5,TIME,6899447.2,1687982.36194219,150470266.349015
20-CAAL-1979-estInitF,1990.75,TIME,6152541.3,1540399.20367662,137345306.872025
20-CAAL-1979-estInitF,1991,TIME,8918347,2061916.5480209,185016329.1625
20-CAAL-1979-estInitF,1991.25,TIME,7832715.6,1880769.98082057,168811734.897085
20-CAAL-1979-estInitF,1991.5,TIME,6932458.1,1716040.22953999,154064692.630135
20-CAAL-1979-estInitF,1991.75,TIME,6179413.4,1566186.87886378,140639975.281265
20-CAAL-1979-estInitF,1992,TIME,8956329,2050612.20078108,184998794.890045
20-CAAL-1979-estInitF,1992.25,TIME,7865058.4,1870586.29081239,168808007.24337
20-CAAL-1979-estInitF,1992.5,TIME,6960304.6,1706844.08858633,154070497.07019
20-CAAL-1979-estInitF,1992.75,TIME,6203667.3,1557868.85484457,140652481.85639
20-CAAL-1979-estInitF,1993,TIME,8891511.9,2038885.66357515,184187967.380815
20-CAAL-1979-estInitF,1993.25,TIME,7811894.2,1859871.7557207,168068347.553575
20-CAAL-1979-estInitF,1993.5,TIME,6915945.7,1697057.12874221,153395850.166065
20-CAAL-1979-estInitF,1993.75,TIME,6165985.5,1548929.10568692,140037007.00809
20-CAAL-1979-estInitF,1994,TIME,8900395.9,2038711.33264784,184066101.964615
20-CAAL-1979-estInitF,1994.25,TIME,7817905,1859674.1662958,167954317.66086
20-CAAL-1979-estInitF,1994.5,TIME,6919996.5,1696845.82682008,153289498.59044
20-CAAL-1979-estInitF,1994.75,TIME,6168739,1548713.78316581,139938282.77555
20-CAAL-1979-estInitF,1995,TIME,9473501.5,2040451.77712116,184211967.188545
20-CAAL-1979-estInitF,1995.25,TIME,8297875.7,1861271.96481009,168087735.122125
20-CAAL-1979-estInitF,1995.5,TIME,7327957.2,1698312.2562092,153411524.13437
20-CAAL-1979-estInitF,1995.75,TIME,6520663.7,1550059.09937853,140049950.278205
20-CAAL-1979-estInitF,1996,TIME,11812193,2037058.56583534,183969513.111685
20-CAAL-1979-estInitF,1996.25,TIME,10272900,1858182.82753689,167867295.227825
20-CAAL-1979-estInitF,1996.5,TIME,9018826,1695499.74664294,153211113.52846
20-CAAL-1979-estInitF,1996.75,TIME,7987926.8,1547495.39886974,139867431.35234
20-CAAL-1979-estInitF,1997,TIME,10368738.3,2056165.24389273,185088365.1261
20-CAAL-1979-estInitF,1997.25,TIME,9132402.9,1875438.66685616,168877364.07003
20-CAAL-1979-estInitF,1997.5,TIME,8100277.8,1711111.09875513,154124569.120175
20-CAAL-1979-estInitF,1997.75,TIME,7231790.3,1561641.55731971,140694811.374925
20-CAAL-1979-estInitF,1998,TIME,10743263,2193107.39954949,194589364.25086
20-CAAL-1979-estInitF,1998.25,TIME,9427702.5,1999692.54260162,177499923.529915
20-CAAL-1979-estInitF,1998.5,TIME,8338513.6,1823969.15640926,161957696.62311
20-CAAL-1979-estInitF,1998.75,TIME,7428827,1664262.856069,147818547.93122
20-CAAL-1979-estInitF,1999,TIME,9173050.4,2399796.70315057,212500213.88444
20-CAAL-1979-estInitF,1999.25,TIME,8117965.2,2188485.35786675,193847536.65506
20-CAAL-1979-estInitF,1999.5,TIME,7229133.1,1996430.70690382,176881646.411815
20-CAAL-1979-estInitF,1999.75,TIME,6474532.3,1821810.80865626,161444851.373325
20-CAAL-1979-estInitF,2000,TIME,7727732,2420154.27926636,216996742.79224
20-CAAL-1979-estInitF,2000.25,TIME,6865794.4,2207541.2568346,197991249.05837
20-CAAL-1979-estInitF,2000.5,TIME,6133951.5,2014195.51400317,180695216.85758
20-CAAL-1979-estInitF,2000.75,TIME,5507871.7,1838311.93739077,164950295.669592
20-CAAL-1979-estInitF,2001,TIME,8852956.2,2378196.43334771,215468021.621015
20-CAAL-1979-estInitF,2001.25,TIME,7756441.5,2169712.8041544,196628615.134485
20-CAAL-1979-estInitF,2001.5,TIME,6852218.5,1980019.82330463,179476216.878351
20-CAAL-1979-estInitF,2001.75,TIME,6099624.6,1807377.41785038,163856226.532684
20-CAAL-1979-estInitF,2002,TIME,8304984,2187793.30015461,201630193.895965
20-CAAL-1979-estInitF,2002.25,TIME,7311822.4,1996580.75269057,184047453.55937
20-CAAL-1979-estInitF,2002.5,TIME,6484183.7,1822477.47957708,168029144.28743
20-CAAL-1979-estInitF,2002.75,TIME,5788677.6,1663911.56927573,153432803.02247
20-CAAL-1979-estInitF,2003,TIME,8845263.2,2003887.13160353,184894837.37514
20-CAAL-1979-estInitF,2003.25,TIME,7752863.7,1828432.24340939,168758986.48154
20-CAAL-1979-estInitF,2003.5,TIME,6850622,1668748.98172141,154061723.95102
20-CAAL-1979-estInitF,2003.75,TIME,6098787.7,1523376.64942762,140671558.72864
20-CAAL-1979-estInitF,2004,TIME,9127223,1975922.83918643,180108785.257015
20-CAAL-1979-estInitF,2004.25,TIME,8000362.2,1802564.24454425,164359341.621145
20-CAAL-1979-estInitF,2004.5,TIME,7069270.1,1644866.90084649,150021060.668225
20-CAAL-1979-estInitF,2004.75,TIME,6293195,1501369.8296886,136963969.666285
