id,Yr,Era,SSB,SSB_nofishing
20-CAAL-1979-estInitF,1977,VIRG,178119000,178119000
20-CAAL-1979-estInitF,1978,INIT,178112000,178119000
20-CAAL-1979-estInitF,1979,TIME,181551000,181558000
20-CAAL-1979-estInitF,1980,TIME,183180000,183186000
20-CAAL-1979-estInitF,1981,TIME,185543000,185549000
20-CAAL-1979-estInitF,1982,TIME,187612000,187619000
20-CAAL-1979-estInitF,1983,TIME,187484000,187491000
20-CAAL-1979-estInitF,1984,TIME,184409000,184416000
20-CAAL-1979-estInitF,1985,TIME,180730000,180736000
20-CAAL-1979-estInitF,1986,TIME,174871000,174877000
20-CAAL-1979-estInitF,1987,TIME,168496000,168501000
20-CAAL-1979-estInitF,1988,TIME,165443000,165449000
20-CAAL-1979-estInitF,1989,TIME,170891000,170897000
20-CAAL-1979-estInitF,1990,TIME,180746000,180752000
20-CAAL-1979-estInitF,1991,TIME,185016000,185022000
20-CAAL-1979-estInitF,1992,TIME,184999000,185005000
20-CAAL-1979-estInitF,1993,TIME,184188000,184193000
20-CAAL-1979-estInitF,1994,TIME,184066000,184071000
20-CAAL-1979-estInitF,1995,TIME,184212000,184218000
20-CAAL-1979-estInitF,1996,TIME,183969000,183976000
20-CAAL-1979-estInitF,1997,TIME,185088000,185094000
20-CAAL-1979-estInitF,1998,TIME,194589000,194595000
20-CAAL-1979-estInitF,1999,TIME,212500000,212507000
20-CAAL-1979-estInitF,2000,TIME,216997000,217004000
20-CAAL-1979-estInitF,2001,TIME,215468000,215476000
20-CAAL-1979-estInitF,2002,TIME,201630000,201638000
20-CAAL-1979-estInitF,2003,TIME,184895000,184902000
20-CAAL-1979-estInitF,2004,TIME,180109000,180117000
20-CAAL-1979-estInitF,2005,TIME,177555000,177563000
20-CAAL-1979-estInitF,2006,TIME,179687000,179694000
20-CAAL-1979-estInitF,2007,TIME,182702000,182709000
20-CAAL-1979-estInitF,2008,TIME,182760000,182766000
20-CAAL-1979-estInitF,2009,TIME,182947000,182954000
20-CAAL-1979-estInitF,2010,TIME,180094000,180100000
20-CAAL-1979-estInitF,2011,TIME,173991000,173997000
20-CAAL-1979-estInitF,2012,TIME,167116000,167122000
20-CAAL-1979-estInitF,2013,TIME,161526000,161532000
20-CAAL-1979-estInitF,2014,TIME,158418000,158424000
20-CAAL-1979-estInitF,2015,TIME,158914000,158920000
20-CAAL-1979-estInitF,2016,TIME,161498000,161503000
20-CAAL-1979-estInitF,2017,TIME,162428000,162433000
20-CAAL-1979-estInitF,2018,TIME,164309000,164314000
20-CAAL-1979-estInitF,2019,TIME,164046000,164050000
20-CAAL-1979-estInitF,2020,TIME,161994000,161999000
20-CAAL-1979-estInitF,2021,TIME,163882000,163886000
20-CAAL-1979-estInitF,2022,TIME,179476000,179481000
20-CAAL-1979-estInitF,2023,FORE,196725000,196729000
