id,Label,Value,Parm_StDev,Phase,Min,Max,Init,Status,Afterbound
18-CAAL-cUnc-cv40,L_at_Amin_Fem_GP_1,77.8496,6.53875,7,5,100,77.3185,OK,OK
18-CAAL-cUnc-cv40,L_at_Amax_Fem_GP_1,218.436,2.63496,6,50,600,219.161,OK,OK
18-CAAL-cUnc-cv40,VonBert_K_Fem_GP_1,0.463057,0.0331933,8,0.01,0.99,0.461432,OK,OK
18-CAAL-cUnc-cv40,SR_LN(R0),5.06492,0.0281079,1,2,15,5.07803,OK,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1952_s_4,0.00099634,0.000446199,5,0,20,0.05,act,CHECK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1953_s_1,0.000230022,3.17085e-05,5,0,20,0.05,act,CHECK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1953_s_3,0.00462258,0.00206966,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1953_s_4,0.465106,0.209077,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1954_s_1,0.0646579,0.00952474,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1954_s_2,0.00234642,0.000343917,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1954_s_3,0.595759,0.266014,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1954_s_4,2.21149,0.956545,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1955_s_1,0.117166,0.0277542,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1955_s_2,0.00746927,0.00168558,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1955_s_3,0.544445,0.256201,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1955_s_4,1.1093,0.516893,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1956_s_1,0.0563144,0.0133165,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1956_s_2,0.00971677,0.00215968,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1956_s_3,0.32371,0.152969,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1956_s_4,1.05645,0.492099,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1957_s_1,0.0177318,0.00401705,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1957_s_2,0.00743449,0.00159471,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1957_s_3,0.250358,0.118285,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1957_s_4,1.13954,0.534034,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1958_s_1,0.0105939,0.00237152,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1958_s_2,0.00458884,0.000976055,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1958_s_3,0.53072,0.251581,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1958_s_4,1.77582,0.843416,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1959_s_1,0.0523602,0.0134486,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1959_s_2,0.0598466,0.0144652,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1959_s_3,0.945059,0.459288,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1959_s_4,1.23993,0.609923,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1960_s_1,0.0236128,0.00610969,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1960_s_2,0.0778054,0.0187457,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1960_s_3,1.18538,0.574996,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1960_s_4,1.19638,0.590458,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1961_s_1,0.00792808,0.00206667,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1961_s_2,0.0559472,0.0135704,5,0,20,0.05,act,OK
