id,Yr,Era,SSB,SSB_nofishing
18-CAAL-cUnc-cv40,1950,VIRG,11087.1,11087.1
18-CAAL-cUnc-cv40,1951,INIT,11087.1,11087.1
18-CAAL-cUnc-cv40,1952,TIME,11335.3,11335.3
18-CAAL-cUnc-cv40,1953,TIME,11385.1,11439.5
18-CAAL-cUnc-cv40,1954,TIME,10392.2,11550.7
18-CAAL-cUnc-cv40,1955,TIME,6078.9,11677.6
18-CAAL-cUnc-cv40,1956,TIME,5042.17,11755.8
18-CAAL-cUnc-cv40,1957,TIME,4742.68,11756.5
18-CAAL-cUnc-cv40,1958,TIME,4637.67,11719.6
18-CAAL-cUnc-cv40,1959,TIME,3732.44,11705.8
18-CAAL-cUnc-cv40,1960,TIME,3463.01,11749.5
18-CAAL-cUnc-cv40,1961,TIME,3313.34,11828.9
18-CAAL-cUnc-cv40,1962,TIME,2494.35,11895.9
18-CAAL-cUnc-cv40,1963,TIME,2169.81,11953.3
18-CAAL-cUnc-cv40,1964,TIME,1839.53,11945.4
18-CAAL-cUnc-cv40,1965,TIME,2226.86,11855.8
18-CAAL-cUnc-cv40,1966,TIME,2265.97,11747.5
18-CAAL-cUnc-cv40,1967,TIME,1979.74,11640.7
18-CAAL-cUnc-cv40,1968,TIME,2407.73,11520.6
18-CAAL-cUnc-cv40,1969,TIME,2916.58,11396.2
18-CAAL-cUnc-cv40,1970,TIME,3332.41,11309.6
18-CAAL-cUnc-cv40,1971,TIME,2592.92,11271.8
18-CAAL-cUnc-cv40,1972,TIME,1896.46,11218
18-CAAL-cUnc-cv40,1973,TIME,1667.01,11119.1
18-CAAL-cUnc-cv40,1974,TIME,1578.05,11043.4
18-CAAL-cUnc-cv40,1975,TIME,1701.83,11021.9
18-CAAL-cUnc-cv40,1976,TIME,1918.74,11023.1
18-CAAL-cUnc-cv40,1977,TIME,2001.23,10918.7
18-CAAL-cUnc-cv40,1978,TIME,2469.99,10772.5
18-CAAL-cUnc-cv40,1979,TIME,2240.06,10727.7
18-CAAL-cUnc-cv40,1980,TIME,2138.96,10829.7
18-CAAL-cUnc-cv40,1981,TIME,2678.21,11154.9
18-CAAL-cUnc-cv40,1982,TIME,2277.15,11508.8
18-CAAL-cUnc-cv40,1983,TIME,1776.34,11751.5
18-CAAL-cUnc-cv40,1984,TIME,1914.48,11466.6
18-CAAL-cUnc-cv40,1985,TIME,1921.8,11135.2
18-CAAL-cUnc-cv40,1986,TIME,1742.76,10718.6
18-CAAL-cUnc-cv40,1987,TIME,1649.21,10220.9
18-CAAL-cUnc-cv40,1988,TIME,1531.56,9632.99
18-CAAL-cUnc-cv40,1989,TIME,1529.14,9583.39
18-CAAL-cUnc-cv40,1990,TIME,1420.05,10373.4
18-CAAL-cUnc-cv40,1991,TIME,1483.06,10808.6
18-CAAL-cUnc-cv40,1992,TIME,1618.97,10755.1
18-CAAL-cUnc-cv40,1993,TIME,1886.82,10611.6
18-CAAL-cUnc-cv40,1994,TIME,2048.97,10769.6
18-CAAL-cUnc-cv40,1995,TIME,1779.63,11291.4
18-CAAL-cUnc-cv40,1996,TIME,1871.23,11757.7
18-CAAL-cUnc-cv40,1997,TIME,1955,11855
18-CAAL-cUnc-cv40,1998,TIME,2236.13,12093.3
18-CAAL-cUnc-cv40,1999,TIME,2457.97,13407.6
18-CAAL-cUnc-cv40,2000,TIME,2321.99,14032.6
18-CAAL-cUnc-cv40,2001,TIME,2575.9,14547.7
18-CAAL-cUnc-cv40,2002,TIME,2653.03,14565.8
18-CAAL-cUnc-cv40,2003,TIME,2253.27,13743.5
18-CAAL-cUnc-cv40,2004,TIME,1781.52,13428.4
18-CAAL-cUnc-cv40,2005,TIME,1424.29,12872.3
18-CAAL-cUnc-cv40,2006,TIME,1445.58,12358.1
18-CAAL-cUnc-cv40,2007,TIME,1596.88,11977.4
18-CAAL-cUnc-cv40,2008,TIME,1660.44,11570.7
18-CAAL-cUnc-cv40,2009,TIME,1647.73,11431.1
18-CAAL-cUnc-cv40,2010,TIME,1756.02,11340.1
18-CAAL-cUnc-cv40,2011,TIME,1679.53,11097
18-CAAL-cUnc-cv40,2012,TIME,1373.57,10701.9
18-CAAL-cUnc-cv40,2013,TIME,1131.77,10257.7
18-CAAL-cUnc-cv40,2014,TIME,1203.31,9835.67
18-CAAL-cUnc-cv40,2015,TIME,1039.19,9550.44
18-CAAL-cUnc-cv40,2016,TIME,935.693,9558.38
18-CAAL-cUnc-cv40,2017,TIME,968.206,9437.19
18-CAAL-cUnc-cv40,2018,TIME,1086.1,9359.5
18-CAAL-cUnc-cv40,2019,TIME,1071.68,9384.61
18-CAAL-cUnc-cv40,2020,TIME,989.434,9334.81
18-CAAL-cUnc-cv40,2021,TIME,948.781,9122.43
18-CAAL-cUnc-cv40,2022,TIME,1166.11,9367.1
18-CAAL-cUnc-cv40,2023,FORE,1689.42,10250
