id,Year,B.Bmsy,F.Fmsy
54-CAAL-exdblnorm,1952,1.1792,5.72575e-05
54-CAAL-exdblnorm,1953,1.15899,0.00168616
54-CAAL-exdblnorm,1954,1.11406,0.00973474
54-CAAL-exdblnorm,1955,1.07352,0.00392895
54-CAAL-exdblnorm,1956,1.04117,0.00330912
54-CAAL-exdblnorm,1957,1.01327,0.00304013
54-CAAL-exdblnorm,1958,0.987844,0.00497513
54-CAAL-exdblnorm,1959,0.962131,0.00340018
54-CAAL-exdblnorm,1960,0.950602,0.00372327
54-CAAL-exdblnorm,1961,0.949973,0.00587442
54-CAAL-exdblnorm,1962,0.941887,0.00436439
54-CAAL-exdblnorm,1963,0.94267,0.0044959
54-CAAL-exdblnorm,1964,0.953877,0.00205
54-CAAL-exdblnorm,1965,0.96515,0.00274769
54-CAAL-exdblnorm,1966,0.972756,0.00293932
54-CAAL-exdblnorm,1967,0.979278,0.0018759
54-CAAL-exdblnorm,1968,0.990385,0.00131003
54-CAAL-exdblnorm,1969,1.00302,0.00118315
54-CAAL-exdblnorm,1970,1.01452,0.00333623
54-CAAL-exdblnorm,1971,1.03893,0.00231446
54-CAAL-exdblnorm,1972,1.07317,0.00200915
54-CAAL-exdblnorm,1973,1.10443,0.00201258
54-CAAL-exdblnorm,1974,1.13917,0.001666
54-CAAL-exdblnorm,1975,1.16069,0.00167653
54-CAAL-exdblnorm,1976,1.16414,0.00152358
54-CAAL-exdblnorm,1977,1.15665,0.000973747
54-CAAL-exdblnorm,1978,1.15291,0.000470479
54-CAAL-exdblnorm,1979,1.2072,0.000563809
54-CAAL-exdblnorm,1980,3.66588,0.000557818
54-CAAL-exdblnorm,1981,4.78216,0.00147315
54-CAAL-exdblnorm,1982,4.1219,0.00160653
54-CAAL-exdblnorm,1983,3.26516,0.0011158
54-CAAL-exdblnorm,1984,2.53881,0.00156102
54-CAAL-exdblnorm,1985,2.01832,0.00202794
54-CAAL-exdblnorm,1986,1.64266,0.00198435
54-CAAL-exdblnorm,1987,1.3478,0.00219677
54-CAAL-exdblnorm,1988,1.12287,0.00282039
54-CAAL-exdblnorm,1989,0.974648,0.00377086
54-CAAL-exdblnorm,1990,0.926398,0.00271527
54-CAAL-exdblnorm,1991,0.927941,0.00211878
54-CAAL-exdblnorm,1992,0.903933,0.00224088
54-CAAL-exdblnorm,1993,0.900744,0.00232385
54-CAAL-exdblnorm,1994,0.917893,0.00350212
54-CAAL-exdblnorm,1995,0.917,0.00256768
54-CAAL-exdblnorm,1996,0.926009,0.000492636
54-CAAL-exdblnorm,1997,0.976262,0.000844086
54-CAAL-exdblnorm,1998,2.55188,0.00139311
54-CAAL-exdblnorm,1999,3.35447,0.00172904
54-CAAL-exdblnorm,2000,3.08416,0.00185549
54-CAAL-exdblnorm,2001,2.59389,0.00204874
54-CAAL-exdblnorm,2002,2.07584,0.00282317
54-CAAL-exdblnorm,2003,1.6595,0.00445603
54-CAAL-exdblnorm,2004,1.35481,0.00325747
54-CAAL-exdblnorm,2005,1.10198,0.00214236
54-CAAL-exdblnorm,2006,1.03103,0.00187148
54-CAAL-exdblnorm,2007,1.09635,0.00218824
54-CAAL-exdblnorm,2008,1.13134,0.00167148
54-CAAL-exdblnorm,2009,1.08041,0.00200005
54-CAAL-exdblnorm,2010,1.2037,0.00193459
54-CAAL-exdblnorm,2011,1.25337,0.00230191
54-CAAL-exdblnorm,2012,1.1963,0.00249496
54-CAAL-exdblnorm,2013,1.12033,0.000911792
54-CAAL-exdblnorm,2014,1.03917,0.00187271
54-CAAL-exdblnorm,2015,1.40401,0.0018878
54-CAAL-exdblnorm,2016,1.55147,0.00156346
54-CAAL-exdblnorm,2017,1.41574,0.00169711
54-CAAL-exdblnorm,2018,1.25095,0.0025862
54-CAAL-exdblnorm,2019,1.10096,0.00238156
54-CAAL-exdblnorm,2020,0.973154,0.00244343
54-CAAL-exdblnorm,2021,0.877694,0.00297975
54-CAAL-exdblnorm,2022,0.850084,0.00308593
54-CAAL-exdblnorm,2023,0.789227,0.00308593
