"Label" "Value" "StdDev" "(Val-1.0)/Stddev" "CumNorm"
"SSB_Virgin" "SSB_Virgin" 62284.4 155262 NA NA
"SSB_Initial" "SSB_Initial" 62284.4 155262 NA NA
"SSB_1952" "SSB_1952" 62285.8 155332 NA NA
"SSB_1953" "SSB_1953" 62231.1 155330 NA NA
"SSB_1954" "SSB_1954" 60997.8 155327 NA NA
"SSB_1955" "SSB_1955" 54136.7 155161 NA NA
"SSB_1956" "SSB_1956" 52951 155071 NA NA
"SSB_1957" "SSB_1957" 52859.9 155037 NA NA
"SSB_1958" "SSB_1958" 53073 155075 NA NA
"SSB_1959" "SSB_1959" 52064.7 155004 NA NA
"SSB_1960" "SSB_1960" 51967.6 155073 NA NA
"SSB_1961" "SSB_1961" 51859.1 155109 NA NA
"SSB_1962" "SSB_1962" 50568.8 154990 NA NA
"SSB_1963" "SSB_1963" 50217.6 155017 NA NA
"SSB_1964" "SSB_1964" 49915.3 155030 NA NA
"SSB_1965" "SSB_1965" 51190.8 155276 NA NA
"SSB_1966" "SSB_1966" 51848.2 155388 NA NA
"SSB_1967" "SSB_1967" 52018.1 155475 NA NA
"SSB_1968" "SSB_1968" 53088.7 155634 NA NA
"SSB_1969" "SSB_1969" 54179.4 155790 NA NA
"SSB_1970" "SSB_1970" 55043.3 155933 NA NA
"SSB_1971" "SSB_1971" 54195.3 155958 NA NA
"SSB_1972" "SSB_1972" 53369 156080 NA NA
"SSB_1973" "SSB_1973" 53227 156342 NA NA
"SSB_1974" "SSB_1974" 53402 156735 NA NA
"SSB_1975" "SSB_1975" 54006 157331 NA NA
"SSB_1976" "SSB_1976" 54887.4 158174 NA NA
"SSB_1977" "SSB_1977" 55812.1 159330 NA NA
"SSB_1978" "SSB_1978" 57370.4 160879 NA NA
"SSB_1979" "SSB_1979" 57686 162452 NA NA
"SSB_1980" "SSB_1980" 57940.6 163683 NA NA
"SSB_1981" "SSB_1981" 58411.6 164024 NA NA
"SSB_1982" "SSB_1982" 57115.1 163388 NA NA
"SSB_1983" "SSB_1983" 55767.1 162169 NA NA
"SSB_1984" "SSB_1984" 55669 160638 NA NA
"SSB_1985" "SSB_1985" 55234.4 158961 NA NA
"SSB_1986" "SSB_1986" 54782.5 157409 NA NA
"SSB_1987" "SSB_1987" 54745 156372 NA NA
"SSB_1988" "SSB_1988" 55000.5 156056 NA NA
"SSB_1989" "SSB_1989" 54943.5 156284 NA NA
"SSB_1990" "SSB_1990" 54052 156457 NA NA
"SSB_1991" "SSB_1991" 54003.9 156123 NA NA
"SSB_1992" "SSB_1992" 54238.5 155499 NA NA
"SSB_1993" "SSB_1993" 54710 155282 NA NA
"SSB_1994" "SSB_1994" 55093.2 155951 NA NA
"SSB_1995" "SSB_1995" 54732 157211 NA NA
"SSB_1996" "SSB_1996" 55226.9 158721 NA NA
"SSB_1997" "SSB_1997" 55945.3 159992 NA NA
"SSB_1998" "SSB_1998" 56260.5 160554 NA NA
"SSB_1999" "SSB_1999" 54874.8 159918 NA NA
"SSB_2000" "SSB_2000" 53564.3 158290 NA NA
"SSB_2001" "SSB_2001" 52679.8 156530 NA NA
"SSB_2002" "SSB_2002" 52409.3 155314 NA NA
"SSB_2003" "SSB_2003" 52372.1 154700 NA NA
"SSB_2004" "SSB_2004" 51572.4 154181 NA NA
"SSB_2005" "SSB_2005" 51131.3 153300 NA NA
"SSB_2006" "SSB_2006" 50985.1 151998 NA NA
"SSB_2007" "SSB_2007" 50930.6 150515 NA NA
"SSB_2008" "SSB_2008" 50845.7 149075 NA NA
"SSB_2009" "SSB_2009" 50410.1 147802 NA NA
"SSB_2010" "SSB_2010" 50272.9 146978 NA NA
"SSB_2011" "SSB_2011" 50163.9 146411 NA NA
"SSB_2012" "SSB_2012" 49829.9 145858 NA NA
"SSB_2013" "SSB_2013" 49556.7 145253 NA NA
"SSB_2014" "SSB_2014" 49853.6 144821 NA NA
"SSB_2015" "SSB_2015" 49613 144412 NA NA
"SSB_2016" "SSB_2016" 49458.4 144024 NA NA
"SSB_2017" "SSB_2017" 49710 143746 NA NA
"SSB_2018" "SSB_2018" 50178.3 143941 NA NA
"SSB_2019" "SSB_2019" 50751.5 145091 NA NA
"SSB_2020" "SSB_2020" 51696.4 147096 NA NA
"SSB_2021" "SSB_2021" 52785.2 149517 NA NA
"SSB_2022" "SSB_2022" 53561.1 151410 NA NA
"SSB_2023" "SSB_2023" 54268.7 152585 NA NA
"Recr_Virgin" "Recr_Virgin" 878.742 2190.53 NA NA
"Recr_Initial" "Recr_Initial" 878.742 2190.53 NA NA
"Recr_1952" "Recr_1952" 878.903 2197.87 NA NA
"Recr_1953" "Recr_1953" 878.885 2197.92 NA NA
"Recr_1954" "Recr_1954" 877.814 2198.02 NA NA
"Recr_1955" "Recr_1955" 870.83 2200.59 NA NA
"Recr_1956" "Recr_1956" 869.511 2201.61 NA NA
"Recr_1957" "Recr_1957" 869.491 2201.82 NA NA
"Recr_1958" "Recr_1958" 869.864 2201.88 NA NA
"Recr_1959" "Recr_1959" 868.798 2203.1 NA NA
"Recr_1960" "Recr_1960" 868.883 2203.69 NA NA
"Recr_1961" "Recr_1961" 869.016 2204.41 NA NA
"Recr_1962" "Recr_1962" 867.726 2206.61 NA NA
"Recr_1963" "Recr_1963" 867.536 2207.64 NA NA
"Recr_1964" "Recr_1964" 867.56 2208.97 NA NA
"Recr_1965" "Recr_1965" 869.86 2208.9 NA NA
"Recr_1966" "Recr_1966" 871.608 2210.26 NA NA
