"Label" "Value" "StdDev" "(Val-1.0)/Stddev" "CumNorm"
"SSB_Virgin" "SSB_Virgin" 11712.7 239.199 NA NA
"SSB_Initial" "SSB_Initial" 11712.7 239.199 NA NA
"SSB_1952" "SSB_1952" 12002.1 886.136 NA NA
"SSB_1953" "SSB_1953" 12094.7 866.435 NA NA
"SSB_1954" "SSB_1954" 11065.7 878.389 NA NA
"SSB_1955" "SSB_1955" 5575.98 1075.09 NA NA
"SSB_1956" "SSB_1956" 4632.79 939.578 NA NA
"SSB_1957" "SSB_1957" 4476.18 856.196 NA NA
"SSB_1958" "SSB_1958" 4448.98 824.54 NA NA
"SSB_1959" "SSB_1959" 3521.59 774.816 NA NA
"SSB_1960" "SSB_1960" 3298.05 743.927 NA NA
"SSB_1961" "SSB_1961" 3171.06 717.513 NA NA
"SSB_1962" "SSB_1962" 2237.74 644.697 NA NA
"SSB_1963" "SSB_1963" 1900.52 574.464 NA NA
"SSB_1964" "SSB_1964" 1546.01 517.201 NA NA
"SSB_1965" "SSB_1965" 1952.07 573.473 NA NA
"SSB_1966" "SSB_1966" 1996.43 613.248 NA NA
"SSB_1967" "SSB_1967" 1688.52 629.783 NA NA
"SSB_1968" "SSB_1968" 2131.31 670.808 NA NA
"SSB_1969" "SSB_1969" 2655.66 724.711 NA NA
"SSB_1970" "SSB_1970" 3078.17 767.138 NA NA
"SSB_1971" "SSB_1971" 2368.76 683.877 NA NA
"SSB_1972" "SSB_1972" 1707.91 555.663 NA NA
"SSB_1973" "SSB_1973" 1523.83 480.606 NA NA
"SSB_1974" "SSB_1974" 1469.03 478.197 NA NA
"SSB_1975" "SSB_1975" 1586.4 513.14 NA NA
"SSB_1976" "SSB_1976" 1803.54 545.693 NA NA
"SSB_1977" "SSB_1977" 1906.9 572.193 NA NA
"SSB_1978" "SSB_1978" 2408.43 618.511 NA NA
"SSB_1979" "SSB_1979" 2231.65 586.86 NA NA
"SSB_1980" "SSB_1980" 2101.13 571.782 NA NA
"SSB_1981" "SSB_1981" 2528.87 559.885 NA NA
"SSB_1982" "SSB_1982" 1988.04 449.866 NA NA
"SSB_1983" "SSB_1983" 1300.18 367.495 NA NA
"SSB_1984" "SSB_1984" 1495.69 382.926 NA NA
"SSB_1985" "SSB_1985" 1527.52 396.962 NA NA
"SSB_1986" "SSB_1986" 1433.28 404.61 NA NA
"SSB_1987" "SSB_1987" 1485.27 410.064 NA NA
"SSB_1988" "SSB_1988" 1599.26 449.633 NA NA
"SSB_1989" "SSB_1989" 1619.53 473.007 NA NA
"SSB_1990" "SSB_1990" 1274.87 396.924 NA NA
"SSB_1991" "SSB_1991" 1334.1 383.722 NA NA
"SSB_1992" "SSB_1992" 1522.69 421.666 NA NA
"SSB_1993" "SSB_1993" 1805.6 483.808 NA NA
"SSB_1994" "SSB_1994" 1955.56 523.597 NA NA
"SSB_1995" "SSB_1995" 1637.79 475.863 NA NA
"SSB_1996" "SSB_1996" 1786.06 472.226 NA NA
"SSB_1997" "SSB_1997" 2115.52 516.734 NA NA
"SSB_1998" "SSB_1998" 2362.46 552.986 NA NA
"SSB_1999" "SSB_1999" 1803.58 480.385 NA NA
"SSB_2000" "SSB_2000" 1539.69 396.274 NA NA
"SSB_2001" "SSB_2001" 1400.23 358.565 NA NA
"SSB_2002" "SSB_2002" 1433.84 370.394 NA NA
"SSB_2003" "SSB_2003" 1561.78 386.323 NA NA
"SSB_2004" "SSB_2004" 1239.04 339.021 NA NA
"SSB_2005" "SSB_2005" 1133.83 297.325 NA NA
"SSB_2006" "SSB_2006" 1136.59 301.386 NA NA
"SSB_2007" "SSB_2007" 1182.49 322.078 NA NA
"SSB_2008" "SSB_2008" 1248.59 333.116 NA NA
"SSB_2009" "SSB_2009" 1126.48 319.871 NA NA
"SSB_2010" "SSB_2010" 1163.11 311.449 NA NA
"SSB_2011" "SSB_2011" 1166.49 297.104 NA NA
"SSB_2012" "SSB_2012" 1022.14 273.26 NA NA
"SSB_2013" "SSB_2013" 916.095 261.219 NA NA
"SSB_2014" "SSB_2014" 1086.03 281.672 NA NA
"SSB_2015" "SSB_2015" 969.158 275.619 NA NA
"SSB_2016" "SSB_2016" 839.967 272.012 NA NA
"SSB_2017" "SSB_2017" 959.74 293.353 NA NA
"SSB_2018" "SSB_2018" 1114.74 339.303 NA NA
"SSB_2019" "SSB_2019" 1134.82 379.193 NA NA
"SSB_2020" "SSB_2020" 1227.92 419.028 NA NA
"SSB_2021" "SSB_2021" 1416.44 465.136 NA NA
"SSB_2022" "SSB_2022" 1542.33 527.794 NA NA
"SSB_2023" "SSB_2023" 1795.82 620.532 NA NA
"Recr_Virgin" "Recr_Virgin" 165.249 3.37475 NA NA
"Recr_Initial" "Recr_Initial" 165.249 3.37475 NA NA
"Recr_1952" "Recr_1952" 185.451 37.3533 NA NA
"Recr_1953" "Recr_1953" 181.081 35.8152 NA NA
"Recr_1954" "Recr_1954" 173.678 33.9337 NA NA
"Recr_1955" "Recr_1955" 161.079 31.4296 NA NA
"Recr_1956" "Recr_1956" 158.975 31.1309 NA NA
"Recr_1957" "Recr_1957" 162.153 31.9048 NA NA
"Recr_1958" "Recr_1958" 164.885 32.1409 NA NA
"Recr_1959" "Recr_1959" 156.152 30.6142 NA NA
"Recr_1960" "Recr_1960" 156.421 30.0831 NA NA
"Recr_1961" "Recr_1961" 149.931 28.3356 NA NA
"Recr_1962" "Recr_1962" 131.467 26.1191 NA NA
"Recr_1963" "Recr_1963" 125.623 25.4284 NA NA
"Recr_1964" "Recr_1964" 117.203 24.6756 NA NA
"Recr_1965" "Recr_1965" 123.378 24.782 NA NA
"Recr_1966" "Recr_1966" 122.386 24.7514 NA NA
"Recr_1967" "Recr_1967" 117.653 25.0465 NA NA
"Recr_1968" "Recr_1968" 128.235 24.7529 NA NA
"Recr_1969" "Recr_1969" 132.313 23.9616 NA NA
"Recr_1970" "Recr_1970" 130.86 23.2544 NA NA
"Recr_1971" "Recr_1971" 125.604 23.1783 NA NA
"Recr_1972" "Recr_1972" 117.321 23.1557 NA NA
"Recr_1973" "Recr_1973" 116.732 22.2824 NA NA
"Recr_1974" "Recr_1974" 106.438 20.8626 NA NA
"Recr_1975" "Recr_1975" 107.471 21.1171 NA NA
"Recr_1976" "Recr_1976" 120.274 22.3375 NA NA
"Recr_1977" "Recr_1977" 123.8 22.95 NA NA
"Recr_1978" "Recr_1978" 137.3 24.0412 NA NA
"Recr_1979" "Recr_1979" 138.108 22.4838 NA NA
"Recr_1980" "Recr_1980" 120.303 19.2533 NA NA
"Recr_1981" "Recr_1981" 110.526 18.4343 NA NA
"Recr_1982" "Recr_1982" 110.544 18.557 NA NA
"Recr_1983" "Recr_1983" 97.3244 17.406 NA NA
"Recr_1984" "Recr_1984" 97.3768 16.3773 NA NA
"Recr_1985" "Recr_1985" 94.1539 17.6714 NA NA
"Recr_1986" "Recr_1986" 110.453 22.9298 NA NA
"Recr_1987" "Recr_1987" 141.078 23.1493 NA NA
"Recr_1988" "Recr_1988" 115.023 19.6819 NA NA
"Recr_1989" "Recr_1989" 102.835 18.4429 NA NA
"Recr_1990" "Recr_1990" 96.0882 19.6599 NA NA
"Recr_1991" "Recr_1991" 116.773 23.2853 NA NA
"Recr_1992" "Recr_1992" 136.13 25.2356 NA NA
"Recr_1993" "Recr_1993" 143.443 26.6538 NA NA
"Recr_1994" "Recr_1994" 144.499 28.3949 NA NA
"Recr_1995" "Recr_1995" 143.028 29.7383 NA NA
"Recr_1996" "Recr_1996" 154.744 29.3334 NA NA
"Recr_1997" "Recr_1997" 147.384 26.8379 NA NA
"Recr_1998" "Recr_1998" 141.38 24.791 NA NA
"Recr_1999" "Recr_1999" 129.483 24.1788 NA NA
"Recr_2000" "Recr_2000" 132.442 26.1814 NA NA
"Recr_2001" "Recr_2001" 145.109 26.8209 NA NA
"Recr_2002" "Recr_2002" 133.472 23.6795 NA NA
"Recr_2003" "Recr_2003" 118.027 20.2907 NA NA
"Recr_2004" "Recr_2004" 100.543 18.3495 NA NA
"Recr_2005" "Recr_2005" 97.7402 17.655 NA NA
"Recr_2006" "Recr_2006" 99.7872 17.4533 NA NA
"Recr_2007" "Recr_2007" 97.7653 17.4147 NA NA
"Recr_2008" "Recr_2008" 101.603 17.2388 NA NA
"Recr_2009" "Recr_2009" 97.761 16.4833 NA NA
"Recr_2010" "Recr_2010" 95.0392 15.9041 NA NA
"Recr_2011" "Recr_2011" 92.711 15.8975 NA NA
"Recr_2012" "Recr_2012" 91.2476 15.8861 NA NA
"Recr_2013" "Recr_2013" 85.8169 15.1046 NA NA
"Recr_2014" "Recr_2014" 89.4272 15.1264 NA NA
"Recr_2015" "Recr_2015" 85.0238 15.6763 NA NA
"Recr_2016" "Recr_2016" 82.1792 16.6322 NA NA
"Recr_2017" "Recr_2017" 90.1179 17.596 NA NA
"Recr_2018" "Recr_2018" 98.4051 19.1633 NA NA
"Recr_2019" "Recr_2019" 101.901 20.9494 NA NA
"Recr_2020" "Recr_2020" 104.315 23.0486 NA NA
"Recr_2021" "Recr_2021" 112.338 25.5156 NA NA
"Recr_2022" "Recr_2022" 116.965 26.6341 NA NA
"Recr_2023" "Recr_2023" 122.851 27.4597 NA NA
"SPRratio_1952" "SPRratio_1952" 0.0221224 0.0015919 -614.285 0
"SPRratio_1953" "SPRratio_1953" 0.407308 0.0670183 -8.84374 4.693e-19
"SPRratio_1954" "SPRratio_1954" 1.07174 0.0603629 1.18846 0.882674
