id,number,name,tag,n_warn,par_status,par_afterbound,nfleets,startyr,endyr,n_seasons,ss_version,n_par_active,n_par_active_nd,n_par_total,log_det_hessian,mgc,nll,Catch,Equil_catch,Survey,Length_comp,SizeFreq,Recruitment,InitEQ_Regime,Forecast_Recruitment,Parm_priors,Parm_softbounds,Parm_devs,Crash_Pen,ltrend,runs,ar,sdr,sigmaR,steepness,M_m,L0_m,Linf_m,k_m,M_f,L0_f,Linf_f,k_f,F_2016,F_2022,SSB_virgin,SSB_Initial,SSB_2016,SSB_2022,MSY,SSB_MSY,F_MSY,B_Bmsy_2016,B_Bmsy_2022,F_Fmsy_2016,F_Fmsy_2022,R_virgin,R_initial,dep_st,dep_dyn_2016,dep_dyn_2022,mohns_rho_ssb,mohns_rho_f,average_xval_cpue_mase,average_xval_len_mase
06-exclude-more-comp,06,exclude-more-comp,,10,0.828571428571429,1,15,1952,2022,4,3.3,117,35,194,290.193,0.000159604,945.137,0.0121853,0,-16.9754,127.86,836.134,-1.94447,0,0.0217622,0,0.0287185,0,0,0.159,4.82975228601621e-06,3.54895848654777e-08,0.180117601601263,0.2,0.8,,,,0.8351,0.36,88.3822,210.992,0.8351,1.44117,0.900305,11260.8,11260.8,1115.46,1364.1,1915.61,2556.07,0.797171,0.436398,0.533673,1.44117,0.900305,121.169,121.169,0.165731564364876,0.119602034218881,0.148045808353339,,,,
