id,Fleet,Fleet_name,Time,Obs,Exp,SE,Dev,Use
06-exclude-more-comp,15,S01_INDEX.1-4,1979.83,1.86281,1.03242,0.523979,0.590177,1
06-exclude-more-comp,15,S01_INDEX.1-4,1980.83,1.31391,1.28932,0.523317,0.0188938,1
06-exclude-more-comp,15,S01_INDEX.1-4,1981.83,1.2559,1.22703,0.523402,0.0232597,1
06-exclude-more-comp,15,S01_INDEX.1-4,1982.83,1.50646,0.954439,0.517153,0.456394,1
06-exclude-more-comp,15,S01_INDEX.1-4,1983.83,0.922278,0.945742,0.52108,-0.025123,1
06-exclude-more-comp,15,S01_INDEX.1-4,1984.83,1.32673,0.931321,0.51412,0.353868,1
06-exclude-more-comp,15,S01_INDEX.1-4,1985.83,0.877509,0.876011,0.512722,0.0017086,1
06-exclude-more-comp,15,S01_INDEX.1-4,1986.83,0.855618,0.860901,0.526053,-0.00615576,1
06-exclude-more-comp,15,S01_INDEX.1-4,1987.83,0.835362,0.806756,0.536613,0.0348442,1
06-exclude-more-comp,15,S01_INDEX.1-4,1988.83,0.736157,0.768978,0.548397,-0.0436195,1
06-exclude-more-comp,15,S01_INDEX.1-4,1989.83,1.65752,0.718165,0.511416,0.836379,1
06-exclude-more-comp,15,S01_INDEX.1-4,1990.83,1.13159,0.76424,0.527422,0.392497,1
06-exclude-more-comp,15,S01_INDEX.1-4,1991.83,1.02708,0.840819,0.536473,0.200099,1
06-exclude-more-comp,15,S01_INDEX.1-4,1992.83,0.558306,1.02688,0.575191,-0.609369,1
06-exclude-more-comp,15,S01_INDEX.1-4,1993.83,0.81207,1.12075,0.539697,-0.322168,1
06-exclude-more-comp,15,S01_INDEX.1-4,1994.83,1.12053,1.0265,0.53193,0.0876466,1
06-exclude-more-comp,15,S01_INDEX.1-4,1995.83,1.11373,1.07124,0.549242,0.0389013,1
06-exclude-more-comp,15,S01_INDEX.1-4,1996.83,1.1907,1.13848,0.532667,0.0448467,1
06-exclude-more-comp,15,S01_INDEX.1-4,1997.83,1.31626,1.36476,0.538998,-0.0361844,1
06-exclude-more-comp,15,S01_INDEX.1-4,1998.83,1.99334,1.64248,0.519467,0.193603,1
06-exclude-more-comp,15,S01_INDEX.1-4,1999.83,1.18608,1.67562,0.560247,-0.345532,1
06-exclude-more-comp,15,S01_INDEX.1-4,2000.83,0.788006,1.81088,0.574838,-0.83206,1
06-exclude-more-comp,15,S01_INDEX.1-4,2001.83,0.727835,1.75278,0.571019,-0.878882,1
06-exclude-more-comp,15,S01_INDEX.1-4,2002.83,0.803887,1.51191,0.552375,-0.631671,1
06-exclude-more-comp,15,S01_INDEX.1-4,2003.83,1.3191,1.097,0.535812,0.18437,1
06-exclude-more-comp,15,S01_INDEX.1-4,2004.83,1.26325,0.897626,0.539745,0.341689,1
06-exclude-more-comp,15,S01_INDEX.1-4,2005.83,1.04284,0.928472,0.555266,0.116163,1
06-exclude-more-comp,15,S01_INDEX.1-4,2006.83,0.740614,1.05998,0.56539,-0.358522,1
06-exclude-more-comp,15,S01_INDEX.1-4,2007.83,0.829133,1.14234,0.554383,-0.32045,1
06-exclude-more-comp,15,S01_INDEX.1-4,2008.83,1.047,1.13203,0.552237,-0.0780845,1
06-exclude-more-comp,15,S01_INDEX.1-4,2009.83,0.645173,1.25098,0.570791,-0.662163,1
06-exclude-more-comp,15,S01_INDEX.1-4,2010.83,0.790723,1.18823,0.567114,-0.407275,1
06-exclude-more-comp,15,S01_INDEX.1-4,2011.83,0.722675,0.976829,0.571027,-0.301352,1
06-exclude-more-comp,15,S01_INDEX.1-4,2012.83,0.69595,0.76388,0.575333,-0.0931328,1
06-exclude-more-comp,15,S01_INDEX.1-4,2013.83,0.717588,0.768271,0.579687,-0.0682472,1
06-exclude-more-comp,15,S01_INDEX.1-4,2014.83,0.790042,0.696295,0.575679,0.126313,1
06-exclude-more-comp,15,S01_INDEX.1-4,2015.83,0.78514,0.619256,0.577051,0.237344,1
06-exclude-more-comp,15,S01_INDEX.1-4,2016.83,0.687733,0.622295,0.571492,0.0999869,1
06-exclude-more-comp,15,S01_INDEX.1-4,2017.83,0.591417,0.659122,0.557913,-0.108388,1
06-exclude-more-comp,15,S01_INDEX.1-4,2018.83,0.724244,0.709267,0.567553,0.0208959,1
06-exclude-more-comp,15,S01_INDEX.1-4,2019.83,0.794833,0.61355,0.552768,0.25887,1
06-exclude-more-comp,15,S01_INDEX.1-4,2020.83,0.742562,0.569785,0.563178,0.264848,1
06-exclude-more-comp,15,S01_INDEX.1-4,2021.83,1.23811,0.705171,0.548316,0.562902,1
06-exclude-more-comp,15,S01_INDEX.1-4,2022.83,0.912191,0.946906,0.574636,-0.0373503,1
