id,Year,B.Bmsy,F.Fmsy
06-exclude-more-comp,1952,4.58786,0.0177178
06-exclude-more-comp,1953,4.62138,0.165413
06-exclude-more-comp,1954,4.25463,1.31781
06-exclude-more-comp,1955,1.92444,0.806862
06-exclude-more-comp,1956,1.65018,0.657573
06-exclude-more-comp,1957,1.62355,0.592031
06-exclude-more-comp,1958,1.63672,1.03861
06-exclude-more-comp,1959,1.29419,0.895712
06-exclude-more-comp,1960,1.25633,0.945069
06-exclude-more-comp,1961,1.23032,1.66249
06-exclude-more-comp,1962,0.838178,1.55826
06-exclude-more-comp,1963,0.734561,1.86516
06-exclude-more-comp,1964,0.564305,1.03368
06-exclude-more-comp,1965,0.721923,1.23486
06-exclude-more-comp,1966,0.705349,1.59234
06-exclude-more-comp,1967,0.603179,0.839823
06-exclude-more-comp,1968,0.792897,0.626037
06-exclude-more-comp,1969,0.984353,0.557515
06-exclude-more-comp,1970,1.17853,1.23381
06-exclude-more-comp,1971,0.918867,1.80836
06-exclude-more-comp,1972,0.64047,1.93973
06-exclude-more-comp,1973,0.553942,1.90476
06-exclude-more-comp,1974,0.516467,1.77477
06-exclude-more-comp,1975,0.534712,1.36356
06-exclude-more-comp,1976,0.621419,1.24413
06-exclude-more-comp,1977,0.661743,0.643134
06-exclude-more-comp,1978,0.864542,1.21489
06-exclude-more-comp,1979,0.776933,1.25366
06-exclude-more-comp,1980,0.72462,0.837494
06-exclude-more-comp,1981,0.968418,1.48266
06-exclude-more-comp,1982,0.838204,1.85098
06-exclude-more-comp,1983,0.651442,1.23619
06-exclude-more-comp,1984,0.706997,1.27969
06-exclude-more-comp,1985,0.721396,1.22974
06-exclude-more-comp,1986,0.643969,1.14318
06-exclude-more-comp,1987,0.644711,1.11361
06-exclude-more-comp,1988,0.592509,1.49931
06-exclude-more-comp,1989,0.56324,2.29071
06-exclude-more-comp,1990,0.493982,1.59377
06-exclude-more-comp,1991,0.541621,1.19797
06-exclude-more-comp,1992,0.632989,0.885961
06-exclude-more-comp,1993,0.77484,1.03374
06-exclude-more-comp,1994,0.876412,1.62543
06-exclude-more-comp,1995,0.750272,1.44999
06-exclude-more-comp,1996,0.827838,1.22848
06-exclude-more-comp,1997,0.878147,1.07459
06-exclude-more-comp,1998,1.04753,1.40683
06-exclude-more-comp,1999,1.23626,1.19915
06-exclude-more-comp,2000,1.25499,0.965275
06-exclude-more-comp,2001,1.3557,0.902786
06-exclude-more-comp,2002,1.31599,1.0525
06-exclude-more-comp,2003,1.0977,1.61224
06-exclude-more-comp,2004,0.78362,1.63028
06-exclude-more-comp,2005,0.630155,1.40816
06-exclude-more-comp,2006,0.677362,1.12017
06-exclude-more-comp,2007,0.815625,0.97998
06-exclude-more-comp,2008,0.837622,1.11003
06-exclude-more-comp,2009,0.84477,0.978911
06-exclude-more-comp,2010,0.9545,0.999302
06-exclude-more-comp,2011,0.894693,1.26777
06-exclude-more-comp,2012,0.715999,1.48556
06-exclude-more-comp,2013,0.550257,1.16884
06-exclude-more-comp,2014,0.585566,1.56092
06-exclude-more-comp,2015,0.491051,1.63491
06-exclude-more-comp,2016,0.436398,1.44117
06-exclude-more-comp,2017,0.459294,1.20764
06-exclude-more-comp,2018,0.494844,1.35208
06-exclude-more-comp,2019,0.499347,1.34109
06-exclude-more-comp,2020,0.440657,1.32922
06-exclude-more-comp,2021,0.408528,1.3502
06-exclude-more-comp,2022,0.533673,0.900305
06-exclude-more-comp,2023,0.730135,0.900305
