"Value" "Parm_StDev" "type" "Yr"
"Main_RecrDev_1970" -0.0483841 0.180555 "Main_RecrDev" 1970
"Main_RecrDev_1971" -0.0714349 0.181137 "Main_RecrDev" 1971
"Main_RecrDev_1972" -0.0219834 0.181483 "Main_RecrDev" 1972
"Main_RecrDev_1973" -0.0358388 0.184275 "Main_RecrDev" 1973
"Main_RecrDev_1974" 0.0121898 0.184079 "Main_RecrDev" 1974
"Main_RecrDev_1975" -0.0847129 0.182347 "Main_RecrDev" 1975
"Main_RecrDev_1976" -0.103449 0.179801 "Main_RecrDev" 1976
"Main_RecrDev_1977" -0.0169787 0.177188 "Main_RecrDev" 1977
"Main_RecrDev_1978" -0.0406605 0.166639 "Main_RecrDev" 1978
"Main_RecrDev_1979" 0.149359 0.139989 "Main_RecrDev" 1979
"Main_RecrDev_1980" 0.179818 0.134303 "Main_RecrDev" 1980
"Main_RecrDev_1981" 0.0375679 0.120914 "Main_RecrDev" 1981
"Main_RecrDev_1982" -0.224169 0.143879 "Main_RecrDev" 1982
"Main_RecrDev_1983" -0.00448008 0.136603 "Main_RecrDev" 1983
"Main_RecrDev_1984" -0.277968 0.139331 "Main_RecrDev" 1984
"Main_RecrDev_1985" -0.200568 0.133834 "Main_RecrDev" 1985
"Main_RecrDev_1986" -0.400308 0.143906 "Main_RecrDev" 1986
"Main_RecrDev_1987" -0.00685962 0.157794 "Main_RecrDev" 1987
"Main_RecrDev_1988" 0.244069 0.155241 "Main_RecrDev" 1988
"Main_RecrDev_1989" -0.0274806 0.160008 "Main_RecrDev" 1989
"Main_RecrDev_1990" -0.0412405 0.173548 "Main_RecrDev" 1990
"Main_RecrDev_1991" -0.0462543 0.177296 "Main_RecrDev" 1991
"Main_RecrDev_1992" 0.137829 0.176378 "Main_RecrDev" 1992
"Main_RecrDev_1993" 0.152905 0.181412 "Main_RecrDev" 1993
"Main_RecrDev_1994" 0.158274 0.17686 "Main_RecrDev" 1994
"Main_RecrDev_1995" 0.0217002 0.173792 "Main_RecrDev" 1995
"Main_RecrDev_1996" 0.27185 0.146925 "Main_RecrDev" 1996
"Main_RecrDev_1997" 0.651908 0.1054 "Main_RecrDev" 1997
"Main_RecrDev_1998" 0.238703 0.105518 "Main_RecrDev" 1998
"Main_RecrDev_1999" 0.370369 0.0938608 "Main_RecrDev" 1999
"Main_RecrDev_2000" 0.0165423 0.101403 "Main_RecrDev" 2000
"Main_RecrDev_2001" -0.138631 0.109557 "Main_RecrDev" 2001
"Main_RecrDev_2002" 0.0843193 0.114172 "Main_RecrDev" 2002
"Main_RecrDev_2003" -0.0791374 0.151452 "Main_RecrDev" 2003
"Main_RecrDev_2004" 0.0692194 0.153981 "Main_RecrDev" 2004
"Main_RecrDev_2005" 0.121402 0.151015 "Main_RecrDev" 2005
"Main_RecrDev_2006" -0.157718 0.153024 "Main_RecrDev" 2006
"Main_RecrDev_2007" 0.0538022 0.162328 "Main_RecrDev" 2007
"Main_RecrDev_2008" 0.0668175 0.149418 "Main_RecrDev" 2008
"Main_RecrDev_2009" -0.18835 0.148981 "Main_RecrDev" 2009
"Main_RecrDev_2010" -0.251877 0.141968 "Main_RecrDev" 2010
"Main_RecrDev_2011" -0.342132 0.138126 "Main_RecrDev" 2011
"Main_RecrDev_2012" -0.226293 0.141921 "Main_RecrDev" 2012
"Main_RecrDev_2013" -0.186803 0.118531 "Main_RecrDev" 2013
"Main_RecrDev_2014" -0.163277 0.103283 "Main_RecrDev" 2014
"Main_RecrDev_2015" -0.242318 0.107117 "Main_RecrDev" 2015
"Main_RecrDev_2016" -0.205261 0.109268 "Main_RecrDev" 2016
"Main_RecrDev_2017" -0.13494 0.110235 "Main_RecrDev" 2017
"Main_RecrDev_2018" -0.356353 0.114717 "Main_RecrDev" 2018
"Main_RecrDev_2019" -0.326814 0.116806 "Main_RecrDev" 2019
"Main_RecrDev_2020" 0.142995 0.12763 "Main_RecrDev" 2020
"Main_RecrDev_2021" 0.151399 0.164482 "Main_RecrDev" 2021
"Late_RecrDev_2022" 0.041725 0.196048 "Late_RecrDev" 2022
"ForeRecr_2023" 0 0.2 "ForeRecr" 2023
