id,Fleet,Time,Obs,Exp,sel_bio,sel_num,F,Like,Mult
06-exclude-more-comp,1,1952.37,0.002,0.00199999,0.143962,0.00199999,7.16426e-05,6.07189e-08,1
06-exclude-more-comp,1,1952.62,0.002,0.00199999,0.141905,0.00199999,7.08643e-05,5.90143e-08,1
06-exclude-more-comp,1,1953.12,0.068,0.0679997,4.80852,0.0679997,0.00237219,5.59546e-08,1
06-exclude-more-comp,1,1953.37,0.014,0.0139999,0.999611,0.0139999,0.000486659,5.75408e-08,1
06-exclude-more-comp,1,1953.62,0.023,0.0229999,1.62138,0.0229999,0.000790945,5.52561e-08,1
06-exclude-more-comp,1,1953.87,0.024,0.0239999,1.64831,0.0239999,0.000835687,5.33942e-08,1
06-exclude-more-comp,1,1954.12,0.175,0.174999,12.082,0.174999,0.00626329,5.89227e-08,1
06-exclude-more-comp,1,1954.37,0.328,0.327999,22.9387,0.327999,0.0117081,6.05058e-08,1
06-exclude-more-comp,1,1954.62,0.257,0.256999,17.6238,0.256999,0.00943214,5.8173e-08,1
06-exclude-more-comp,1,1954.87,0.34,0.339999,21.1903,0.339999,0.0151941,6.33814e-08,1
06-exclude-more-comp,1,1955.12,0.216,0.215999,12.7547,0.215999,0.0109443,1.16338e-07,1
06-exclude-more-comp,1,1955.37,0.228,0.227999,13.8779,0.227999,0.0110903,1.12758e-07,1
06-exclude-more-comp,1,1955.62,0.184,0.183999,11.1146,0.183999,0.00895666,1.01385e-07,1
06-exclude-more-comp,1,1955.87,0.412,0.411998,23.8398,0.411998,0.0215082,1.05087e-07,1
06-exclude-more-comp,1,1956.12,0.14,0.139999,8.18887,0.139999,0.00759977,1.35463e-07,1
06-exclude-more-comp,1,1956.37,0.201,0.200999,12.1518,0.200999,0.0105521,1.31106e-07,1
06-exclude-more-comp,1,1956.62,0.112,0.111999,6.73248,0.111999,0.0058062,1.19576e-07,1
06-exclude-more-comp,1,1956.87,0.255,0.254999,14.7568,0.254999,0.0138888,1.16039e-07,1
06-exclude-more-comp,1,1957.12,0.125,0.124999,7.32717,0.124999,0.0070136,1.45044e-07,1
06-exclude-more-comp,1,1957.37,0.098,0.0979994,5.92442,0.0979994,0.00527906,1.37751e-07,1
06-exclude-more-comp,1,1957.62,0.234,0.233999,14.0336,0.233999,0.0122358,1.23987e-07,1
06-exclude-more-comp,1,1957.87,0.645,0.644997,37.2249,0.644997,0.0348232,1.14318e-07,1
06-exclude-more-comp,1,1958.12,0.27,0.269998,15.7722,0.269998,0.0149502,1.40772e-07,1
06-exclude-more-comp,1,1958.37,0.241,0.240999,14.5182,0.240999,0.0128097,1.35031e-07,1
06-exclude-more-comp,1,1958.62,0.61,0.609997,36.2459,0.609997,0.0320735,1.1901e-07,1
06-exclude-more-comp,1,1958.87,1.446,1.44599,80.8003,1.44599,0.082973,1.14253e-07,1
06-exclude-more-comp,1,1959.12,0.22,0.219999,12.2939,0.219999,0.0132476,1.66773e-07,1
06-exclude-more-comp,1,1959.37,0.264,0.263998,15.3004,0.263998,0.0151005,1.53494e-07,1
06-exclude-more-comp,1,1959.62,0.534,0.533997,30.4232,0.533997,0.0303581,1.31801e-07,1
06-exclude-more-comp,1,1959.87,0.9,0.899995,48.911,0.899995,0.0531576,1.35979e-07,1
06-exclude-more-comp,1,1960.12,0.211,0.210999,11.7524,0.210999,0.0124973,1.62906e-07,1
06-exclude-more-comp,1,1960.37,0.495,0.494997,28.6818,0.494997,0.0280169,1.50057e-07,1
06-exclude-more-comp,1,1960.62,0.654,0.653996,37.1909,0.653996,0.0375785,1.30009e-07,1
06-exclude-more-comp,1,1960.87,0.978,0.977994,52.9598,0.977994,0.058887,1.42682e-07,1
06-exclude-more-comp,1,1961.12,0.589,0.588996,32.7644,0.588996,0.0355158,1.67398e-07,1
06-exclude-more-comp,1,1961.37,0.423,0.422997,24.4519,0.422997,0.0243039,1.55387e-07,1
06-exclude-more-comp,1,1961.62,7.602,7.60196,427.283,7.60196,0.459796,1.30545e-07,1
06-exclude-more-comp,1,1961.87,0.933,0.932994,48.0462,0.932994,0.0637326,1.47452e-07,1
06-exclude-more-comp,1,1962.12,1.645,1.64499,85.6812,1.64499,0.114499,2.18807e-07,1
06-exclude-more-comp,1,1962.37,0.47,0.469997,25.8181,0.469997,0.0308791,2.02004e-07,1
06-exclude-more-comp,1,1962.62,1.061,1.06099,57.9373,1.06099,0.070711,1.71829e-07,1
06-exclude-more-comp,1,1962.87,1.322,1.32199,67.8868,1.32199,0.0980939,1.68787e-07,1
06-exclude-more-comp,1,1963.12,1.526,1.52599,79.7317,1.52599,0.117675,2.70338e-07,1
06-exclude-more-comp,1,1963.37,0.767,0.766994,42.1289,0.766994,0.0575943,2.46103e-07,1
06-exclude-more-comp,1,1963.62,1.105,1.10499,60.4112,1.10499,0.0844027,2.42536e-07,1
06-exclude-more-comp,1,1963.87,1.758,1.75773,89.7328,1.75773,0.153328,9.91076e-05,1
06-exclude-more-comp,1,1964.12,0.843,0.842992,43.0915,0.842992,0.0784565,3.81926e-07,1
06-exclude-more-comp,1,1964.37,0.588,0.587995,31.6493,0.587995,0.0518111,3.55194e-07,1
06-exclude-more-comp,1,1964.62,0.4,0.399997,21.3967,0.399997,0.0348243,3.08164e-07,1
06-exclude-more-comp,1,1964.87,0.468,0.467996,24.2446,0.467996,0.0414859,3.10412e-07,1
06-exclude-more-comp,1,1965.12,2.134,2.13398,114.807,2.13398,0.190488,3.53914e-07,1
