"Label" "Value" "StdDev" "(Val-1.0)/Stddev" "CumNorm"
"F_2015" "F_2015" 1.63491 0.254375 2.49597 0.993719
"F_2016" "F_2016" 1.44117 0.281587 1.56673 0.941412
"F_2017" "F_2017" 1.20764 0.215578 0.963179 0.832271
"F_2018" "F_2018" 1.35208 0.23328 1.50925 0.934383
"F_2019" "F_2019" 1.34109 0.2617 1.30338 0.903777
"F_2020" "F_2020" 1.32922 0.311552 1.05671 0.854678
"F_2021" "F_2021" 1.3502 0.419501 0.834791 0.798082
"F_2022" "F_2022" 0.900305 0.314935 -0.316557 0.37579
"F_2023" "F_2023" 0.900305 0.314935 -0.316557 0.37579
"Bratio_1953" "Bratio_1953" 4.62138 0.346736 10.4442 1
"Bratio_1954" "Bratio_1954" 4.25463 0.34438 9.4507 1
"Bratio_1955" "Bratio_1955" 1.92444 0.332585 2.77956 0.997278
"Bratio_1956" "Bratio_1956" 1.65018 0.306346 2.12236 0.983096
"Bratio_1957" "Bratio_1957" 1.62355 0.296624 2.10214 0.98223
"Bratio_1958" "Bratio_1958" 1.63672 0.289313 2.20081 0.986125
"Bratio_1959" "Bratio_1959" 1.29419 0.265865 1.10654 0.865754
"Bratio_1960" "Bratio_1960" 1.25633 0.250515 1.02321 0.846895
"Bratio_1961" "Bratio_1961" 1.23032 0.235864 0.976487 0.835588
"Bratio_1962" "Bratio_1962" 0.838178 0.191074 -0.846905 0.198524
"Bratio_1963" "Bratio_1963" 0.734561 0.132038 -2.01033 0.0221983
"Bratio_1964" "Bratio_1964" 0.564305 0.0579745 -7.51529 2.86284e-14
"Bratio_1965" "Bratio_1965" 0.721923 0.120305 -2.31144 0.0104043
"Bratio_1966" "Bratio_1966" 0.705349 0.159813 -1.84372 0.0326117
"Bratio_1967" "Bratio_1967" 0.603179 0.17832 -2.22533 0.0130294
"Bratio_1968" "Bratio_1968" 0.792897 0.20667 -1.00209 0.158149
"Bratio_1969" "Bratio_1969" 0.984353 0.238563 -0.0655883 0.473853
"Bratio_1970" "Bratio_1970" 1.17853 0.249689 0.715022 0.762702
"Bratio_1971" "Bratio_1971" 0.918867 0.219155 -0.370209 0.355613
"Bratio_1972" "Bratio_1972" 0.64047 0.177991 -2.01994 0.021695
"Bratio_1973" "Bratio_1973" 0.553942 0.153732 -2.90153 0.00185678
"Bratio_1974" "Bratio_1974" 0.516467 0.148167 -3.26344 0.000550404
"Bratio_1975" "Bratio_1975" 0.534712 0.15953 -2.91662 0.00176928
"Bratio_1976" "Bratio_1976" 0.621419 0.168739 -2.24359 0.0124292
"Bratio_1977" "Bratio_1977" 0.661743 0.175612 -1.92616 0.0270422
"Bratio_1978" "Bratio_1978" 0.864542 0.183599 -0.737791 0.230321
"Bratio_1979" "Bratio_1979" 0.776933 0.158819 -1.40454 0.0800795
"Bratio_1980" "Bratio_1980" 0.72462 0.14476 -1.90232 0.0285647
"Bratio_1981" "Bratio_1981" 0.968418 0.144717 -0.218235 0.413623
"Bratio_1982" "Bratio_1982" 0.838204 0.131672 -1.22878 0.109577
"Bratio_1983" "Bratio_1983" 0.651442 0.120384 -2.89539 0.00189353
"Bratio_1984" "Bratio_1984" 0.706997 0.125519 -2.33432 0.00978938
"Bratio_1985" "Bratio_1985" 0.721396 0.12542 -2.22138 0.0131627
"Bratio_1986" "Bratio_1986" 0.643969 0.124608 -2.8572 0.00213703
"Bratio_1987" "Bratio_1987" 0.644711 0.12088 -2.93918 0.00164546
