id,Fleet,Fleet_name,Time,Obs,Exp,SE,Dev,Use
49-CAAL-oneFleet-06,16,S01_INDEX.1-4,1979.83,1.86281,1.42003,0.333202,0.271407,1
49-CAAL-oneFleet-06,16,S01_INDEX.1-4,1980.83,1.31391,1.64088,0.33254,-0.222223,1
49-CAAL-oneFleet-06,16,S01_INDEX.1-4,1981.83,1.2559,1.359,0.332625,-0.078896,1
49-CAAL-oneFleet-06,16,S01_INDEX.1-4,1982.83,1.50646,0.892543,0.326376,0.523443,1
49-CAAL-oneFleet-06,16,S01_INDEX.1-4,1983.83,0.922278,1.01933,0.330303,-0.100053,1
49-CAAL-oneFleet-06,16,S01_INDEX.1-4,1984.83,1.32673,1.03182,0.323343,0.251395,1
49-CAAL-oneFleet-06,16,S01_INDEX.1-4,1985.83,0.877509,0.959325,0.321945,-0.0891426,1
49-CAAL-oneFleet-06,16,S01_INDEX.1-4,1986.83,0.855618,1.02254,0.335276,-0.178218,1
49-CAAL-oneFleet-06,16,S01_INDEX.1-4,1987.83,0.835362,1.1716,0.345836,-0.33826,1
49-CAAL-oneFleet-06,16,S01_INDEX.1-4,1988.83,0.736157,1.15813,0.35762,-0.45312,1
49-CAAL-oneFleet-06,16,S01_INDEX.1-4,1989.83,1.65752,0.89192,0.320639,0.619701,1
49-CAAL-oneFleet-06,16,S01_INDEX.1-4,1990.83,1.13159,0.943767,0.336645,0.1815,1
49-CAAL-oneFleet-06,16,S01_INDEX.1-4,1991.83,1.02708,1.07418,0.345696,-0.0448361,1
49-CAAL-oneFleet-06,16,S01_INDEX.1-4,1992.83,0.558306,1.26805,0.384414,-0.820328,1
49-CAAL-oneFleet-06,16,S01_INDEX.1-4,1993.83,0.81207,1.22805,0.34892,-0.413593,1
49-CAAL-oneFleet-06,16,S01_INDEX.1-4,1994.83,1.12053,1.0467,0.341153,0.068164,1
49-CAAL-oneFleet-06,16,S01_INDEX.1-4,1995.83,1.11373,1.1366,0.358465,-0.0203231,1
49-CAAL-oneFleet-06,16,S01_INDEX.1-4,1996.83,1.1907,1.17246,0.34189,0.0154369,1
49-CAAL-oneFleet-06,16,S01_INDEX.1-4,1997.83,1.31626,1.25749,0.348221,0.0456769,1
49-CAAL-oneFleet-06,16,S01_INDEX.1-4,1998.83,1.99334,1.41309,0.32869,0.344032,1
49-CAAL-oneFleet-06,16,S01_INDEX.1-4,1999.83,1.18608,1.30888,0.36947,-0.0985153,1
49-CAAL-oneFleet-06,16,S01_INDEX.1-4,2000.83,0.788006,1.51569,0.384061,-0.65412,1
49-CAAL-oneFleet-06,16,S01_INDEX.1-4,2001.83,0.727835,1.63124,0.380242,-0.807022,1
49-CAAL-oneFleet-06,16,S01_INDEX.1-4,2002.83,0.803887,1.40677,0.361598,-0.559591,1
49-CAAL-oneFleet-06,16,S01_INDEX.1-4,2003.83,1.3191,1.04025,0.345035,0.237492,1
49-CAAL-oneFleet-06,16,S01_INDEX.1-4,2004.83,1.26325,0.832367,0.348968,0.41717,1
49-CAAL-oneFleet-06,16,S01_INDEX.1-4,2005.83,1.04284,0.834536,0.364489,0.222827,1
49-CAAL-oneFleet-06,16,S01_INDEX.1-4,2006.83,0.740614,0.886422,0.374613,-0.179713,1
49-CAAL-oneFleet-06,16,S01_INDEX.1-4,2007.83,0.829133,0.950707,0.363606,-0.136825,1
49-CAAL-oneFleet-06,16,S01_INDEX.1-4,2008.83,1.047,0.828262,0.36146,0.234355,1
49-CAAL-oneFleet-06,16,S01_INDEX.1-4,2009.83,0.645173,0.932224,0.380014,-0.368055,1
49-CAAL-oneFleet-06,16,S01_INDEX.1-4,2010.83,0.790723,0.968073,0.376337,-0.202359,1
49-CAAL-oneFleet-06,16,S01_INDEX.1-4,2011.83,0.722675,0.792109,0.38025,-0.09174,1
49-CAAL-oneFleet-06,16,S01_INDEX.1-4,2012.83,0.69595,0.647809,0.384556,0.0716814,1
49-CAAL-oneFleet-06,16,S01_INDEX.1-4,2013.83,0.717588,0.705345,0.38891,0.0172084,1
49-CAAL-oneFleet-06,16,S01_INDEX.1-4,2014.83,0.790042,0.664454,0.384902,0.17312,1
49-CAAL-oneFleet-06,16,S01_INDEX.1-4,2015.83,0.78514,0.562953,0.386274,0.332666,1
49-CAAL-oneFleet-06,16,S01_INDEX.1-4,2016.83,0.687733,0.553349,0.380715,0.217411,1
49-CAAL-oneFleet-06,16,S01_INDEX.1-4,2017.83,0.591417,0.637199,0.367136,-0.0745607,1
49-CAAL-oneFleet-06,16,S01_INDEX.1-4,2018.83,0.724244,0.711139,0.376776,0.0182601,1
49-CAAL-oneFleet-06,16,S01_INDEX.1-4,2019.83,0.794833,0.631653,0.361991,0.229792,1
49-CAAL-oneFleet-06,16,S01_INDEX.1-4,2020.83,0.742562,0.586041,0.372401,0.236717,1
49-CAAL-oneFleet-06,16,S01_INDEX.1-4,2021.83,1.23811,0.660308,0.357539,0.628635,1
49-CAAL-oneFleet-06,16,S01_INDEX.1-4,2022.83,0.912191,0.929751,0.383859,-0.0190674,1
