"Value" "Parm_StDev" "type" "Yr"
"Early_InitAge_10" 0.000280535 0 "Early_InitAge" 1942
"Early_InitAge_9" 0.000121384 0 "Early_InitAge" 1943
"Early_InitAge_8" 0.000173551 0 "Early_InitAge" 1944
"Early_InitAge_7" 0.000247722 0 "Early_InitAge" 1945
"Early_InitAge_6" 0.000352571 0 "Early_InitAge" 1946
"Early_InitAge_5" 0.000499739 0 "Early_InitAge" 1947
"Early_InitAge_4" 0.000703202 0 "Early_InitAge" 1948
"Early_InitAge_3" 0.000974995 0 "Early_InitAge" 1949
"Early_InitAge_2" 0.00132782 0 "Early_InitAge" 1950
"Early_InitAge_1" 0.00179836 0 "Early_InitAge" 1951
"Main_RecrDev_1952" 0.00537457 0 "Main_RecrDev" 1952
"Main_RecrDev_1953" 0.00598668 0 "Main_RecrDev" 1953
"Main_RecrDev_1954" 0.00578614 0 "Main_RecrDev" 1954
"Main_RecrDev_1955" 0.00565406 0 "Main_RecrDev" 1955
"Main_RecrDev_1956" 0.00596103 0 "Main_RecrDev" 1956
"Main_RecrDev_1957" 0.00626633 0 "Main_RecrDev" 1957
"Main_RecrDev_1958" 0.00646451 0 "Main_RecrDev" 1958
"Main_RecrDev_1959" 0.00646139 0 "Main_RecrDev" 1959
"Main_RecrDev_1960" 0.00629869 0 "Main_RecrDev" 1960
"Main_RecrDev_1961" 0.00662615 0 "Main_RecrDev" 1961
"Main_RecrDev_1962" 0.00573046 0 "Main_RecrDev" 1962
"Main_RecrDev_1963" 0.00368833 0 "Main_RecrDev" 1963
"Main_RecrDev_1964" 0.00323977 0 "Main_RecrDev" 1964
"Main_RecrDev_1965" 0.00322773 0 "Main_RecrDev" 1965
"Main_RecrDev_1966" 0.00311639 0 "Main_RecrDev" 1966
"Main_RecrDev_1967" 0.00303781 0 "Main_RecrDev" 1967
"Main_RecrDev_1968" 0.0031585 0 "Main_RecrDev" 1968
"Main_RecrDev_1969" 0.00333955 0 "Main_RecrDev" 1969
"Main_RecrDev_1970" 0.00267612 0 "Main_RecrDev" 1970
"Main_RecrDev_1971" 0.00258825 0 "Main_RecrDev" 1971
"Main_RecrDev_1972" 0.00410069 0 "Main_RecrDev" 1972
"Main_RecrDev_1973" 0.00307727 0 "Main_RecrDev" 1973
"Main_RecrDev_1974" -0.000962798 0 "Main_RecrDev" 1974
"Main_RecrDev_1975" 0.0036272 0 "Main_RecrDev" 1975
"Main_RecrDev_1976" 0.0152454 0 "Main_RecrDev" 1976
"Main_RecrDev_1977" -0.00516623 0 "Main_RecrDev" 1977
"Main_RecrDev_1978" -0.0578246 0 "Main_RecrDev" 1978
"Main_RecrDev_1979" -0.00660942 0 "Main_RecrDev" 1979
"Main_RecrDev_1980" 0.0224585 0 "Main_RecrDev" 1980
"Main_RecrDev_1981" -0.0959976 0 "Main_RecrDev" 1981
"Main_RecrDev_1982" -0.0968135 0 "Main_RecrDev" 1982
"Main_RecrDev_1983" -0.111869 0 "Main_RecrDev" 1983
"Main_RecrDev_1984" -0.130021 0 "Main_RecrDev" 1984
"Main_RecrDev_1985" -0.11858 0 "Main_RecrDev" 1985
"Main_RecrDev_1986" -0.0108869 0 "Main_RecrDev" 1986
"Main_RecrDev_1987" 0.151 0 "Main_RecrDev" 1987
"Main_RecrDev_1988" 0.00165919 0 "Main_RecrDev" 1988
"Main_RecrDev_1989" -0.114483 0 "Main_RecrDev" 1989
"Main_RecrDev_1990" -0.114658 0 "Main_RecrDev" 1990
"Main_RecrDev_1991" -0.0353684 0 "Main_RecrDev" 1991
"Main_RecrDev_1992" 0.126016 0 "Main_RecrDev" 1992
"Main_RecrDev_1993" 0.233918 0 "Main_RecrDev" 1993
"Main_RecrDev_1994" -0.0224849 0 "Main_RecrDev" 1994
"Main_RecrDev_1995" -0.0962405 0 "Main_RecrDev" 1995
"Main_RecrDev_1996" 0.590685 0 "Main_RecrDev" 1996
"Main_RecrDev_1997" 0.155057 0 "Main_RecrDev" 1997
"Main_RecrDev_1998" 0.359615 0 "Main_RecrDev" 1998
"Main_RecrDev_1999" 0.304688 0 "Main_RecrDev" 1999
"Main_RecrDev_2000" -0.371121 0 "Main_RecrDev" 2000
"Main_RecrDev_2001" 0.28835 0 "Main_RecrDev" 2001
"Main_RecrDev_2002" -0.138762 0 "Main_RecrDev" 2002
"Main_RecrDev_2003" -0.00736909 0 "Main_RecrDev" 2003
"Main_RecrDev_2004" -0.00376093 0 "Main_RecrDev" 2004
"Main_RecrDev_2005" -0.073172 0 "Main_RecrDev" 2005
"Main_RecrDev_2006" -0.0458096 0 "Main_RecrDev" 2006
"Main_RecrDev_2007" 0.0521499 0 "Main_RecrDev" 2007
"Main_RecrDev_2008" 0.032331 0 "Main_RecrDev" 2008
"Main_RecrDev_2009" -0.0932266 0 "Main_RecrDev" 2009
"Main_RecrDev_2010" -0.133614 0 "Main_RecrDev" 2010
"Main_RecrDev_2011" -0.186536 0 "Main_RecrDev" 2011
"Main_RecrDev_2012" -0.142663 0 "Main_RecrDev" 2012
"Main_RecrDev_2013" 0.0578928 0 "Main_RecrDev" 2013
"Main_RecrDev_2014" -0.219339 0 "Main_RecrDev" 2014
"Main_RecrDev_2015" -0.094813 0 "Main_RecrDev" 2015
"Main_RecrDev_2016" 0.0162676 0 "Main_RecrDev" 2016
"Main_RecrDev_2017" -0.0208186 0 "Main_RecrDev" 2017
"Main_RecrDev_2018" -0.280921 0 "Main_RecrDev" 2018
"Main_RecrDev_2019" -0.0343784 0 "Main_RecrDev" 2019
"Main_RecrDev_2020" 0.256585 0 "Main_RecrDev" 2020
"Main_RecrDev_2021" 0.0948646 0 "Main_RecrDev" 2021
"Late_RecrDev_2022" -0.000258821 0 "Late_RecrDev" 2022
"ForeRecr_2023" 0 0 "ForeRecr" 2023
