id,number,name,tag,n_warn,par_status,par_afterbound,nfleets,startyr,endyr,n_seasons,ss_version,n_par_active,n_par_active_nd,n_par_total,log_det_hessian,mgc,nll,Catch,Equil_catch,Survey,Length_comp,Age_comp,SizeFreq,Recruitment,InitEQ_Regime,Forecast_Recruitment,Parm_priors,Parm_softbounds,Parm_devs,Crash_Pen,ltrend,runs,ar,sdr,sigmaR,steepness,M_m,L0_m,Linf_m,k_m,M_f,L0_f,Linf_f,k_f,F_2016,F_2022,SSB_virgin,SSB_Initial,SSB_2016,SSB_2022,MSY,SSB_MSY,F_MSY,B_Bmsy_2016,B_Bmsy_2022,F_Fmsy_2016,F_Fmsy_2022,R_virgin,R_initial,dep_st,dep_dyn_2016,dep_dyn_2022,mohns_rho_ssb,mohns_rho_f,average_xval_cpue_mase,average_xval_len_mase
49-CAAL-oneFleet-06,49,CAAL-oneFleet-06,,170,0.036697247706422,0.981651376146789,16,1952,2022,4,3.3,191,109,2605,0,0.0120274,295.832,0.0394239,0,-26.3424,0,0,335.535,-13.4038,0,8.37354e-07,0,0.00411534,0,0,0.751,0.000443579323442436,0.42866560717018,0.139452714402675,0.2,0.8,,,,0.461432,0.36,77.3185,220.581,0.461432,2.48945,1.42894,12214.9,12214.9,580.665,758.192,2069.07,2708.38,0.766397,0.214396,0.279943,2.48945,1.42894,172.334,172.334,0.0876069390662224,0.0516307295603076,0.0681067873953505,,,,
