id,Label,Value,Parm_StDev,Phase,Min,Max,Init,Status,Afterbound
20-CAAL-1979-estInitF,L_at_Amin_Fem_GP_1,77.3123,7.97453,7,5,100,59.9,OK,OK
20-CAAL-1979-estInitF,L_at_Amax_Fem_GP_1,203.094,1.15338,6,50,600,210.956,OK,OK
20-CAAL-1979-estInitF,VonBert_K_Fem_GP_1,0.575502,0.0481099,8,0.01,0.99,0.8351,OK,OK
20-CAAL-1979-estInitF,SR_LN(R0),14.9986,4.49896,1,2,15,5.49073,HI,OK
20-CAAL-1979-estInitF,InitF_seas_1_flt_2F02_LL.JP.2,1.24098e-05,5.58394e-05,5,0,5,0.063,LO,CHECK
20-CAAL-1979-estInitF,InitF_seas_2_flt_2F02_LL.JP.2,1.24169e-05,5.58714e-05,5,0,5,0.063,LO,CHECK
20-CAAL-1979-estInitF,InitF_seas_3_flt_2F02_LL.JP.2,1.24305e-05,5.59324e-05,5,0,5,0.063,LO,CHECK
20-CAAL-1979-estInitF,InitF_seas_4_flt_2F02_LL.JP.2,1.24231e-05,5.58994e-05,5,0,5,0.063,LO,CHECK
20-CAAL-1979-estInitF,Size_DblN_peak_F01_LL.JP.1(1),175.814,4.8278,2,45,325,175.466,OK,OK
20-CAAL-1979-estInitF,Size_DblN_ascend_se_F01_LL.JP.1(1),7.55758,0.249037,4,-10,10,7.25927,OK,OK
20-CAAL-1979-estInitF,Size_DblN_descend_se_F01_LL.JP.1(1),4.32555,1.22977,5,-10,10,5.14734,OK,OK
20-CAAL-1979-estInitF,Size_DblN_end_logit_F01_LL.JP.1(1),-1.2368,0.488048,3,-999,9,-1.00126,OK,OK
20-CAAL-1979-estInitF,Size_DblN_peak_F02_LL.JP.2(2),191.547,2.66144,2,45,325,196.432,OK,OK
20-CAAL-1979-estInitF,Size_DblN_top_logit_F02_LL.JP.2(2),0.0494094,158.187,3,-10,10,0.108229,OK,OK
