id,Fleet,Time,Obs,Exp,sel_bio,sel_num,F,Like,Mult
20-CAAL-1979-estInitF,1,1979.12,0.671,0.671,34.4989,0.671,9.03691e-07,8.47215e-17,1
20-CAAL-1979-estInitF,1,1979.37,0.343,0.343,17.6224,0.343,4.60161e-07,8.48119e-17,1
20-CAAL-1979-estInitF,1,1979.62,0.366,0.366,18.759,0.366,4.88193e-07,8.29981e-17,1
20-CAAL-1979-estInitF,1,1979.87,1.246,1.246,64.1802,1.246,1.66139e-06,8.3068e-17,1
20-CAAL-1979-estInitF,1,1980.12,1.124,1.124,57.8723,1.124,1.49033e-06,8.21169e-17,1
20-CAAL-1979-estInitF,1,1980.37,0.65,0.65,33.5114,0.65,8.61487e-07,8.29966e-17,1
20-CAAL-1979-estInitF,1,1980.62,1.268,1.268,65.3489,1.268,1.6786e-06,8.2454e-17,1
20-CAAL-1979-estInitF,1,1980.87,1.017,1.017,52.746,1.017,1.35248e-06,8.20929e-17,1
20-CAAL-1979-estInitF,1,1981.12,1.141,1.141,59.3083,1.141,1.51953e-06,8.32154e-17,1
20-CAAL-1979-estInitF,1,1981.37,0.67,0.67,34.9767,0.67,8.99303e-07,8.49959e-17,1
20-CAAL-1979-estInitF,1,1981.62,0.374,0.374,19.5813,0.374,5.06404e-07,8.58895e-17,1
20-CAAL-1979-estInitF,1,1981.87,1.013,1.013,53.4938,1.013,1.39209e-06,8.8178e-17,1
20-CAAL-1979-estInitF,1,1982.12,0.389,0.389,20.5609,0.389,5.39193e-07,8.96727e-17,1
20-CAAL-1979-estInitF,1,1982.37,0.296,0.296,15.6456,0.296,4.14855e-07,9.23841e-17,1
20-CAAL-1979-estInitF,1,1982.62,0.513,0.513,27.018,0.513,7.24069e-07,9.27831e-17,1
20-CAAL-1979-estInitF,1,1982.87,0.204,0.204,10.7685,0.204,2.90691e-07,9.38112e-17,1
20-CAAL-1979-estInitF,1,1983.12,0.219,0.219,11.5457,0.219,3.13306e-07,9.49344e-17,1
20-CAAL-1979-estInitF,1,1983.37,0.071,0.071,3.75015,0.071,1.02457e-07,9.78136e-17,1
