id,Yr,SpawnBio,bias_adjusted,pred_recr
44-CAAL-revASPM-14,1942,13818.5,194.958,195.067
44-CAAL-revASPM-14,1943,13818.5,194.958,195.005
44-CAAL-revASPM-14,1944,13818.5,194.958,195.025
44-CAAL-revASPM-14,1945,13818.5,194.958,195.054
44-CAAL-revASPM-14,1946,13818.5,194.958,195.094
44-CAAL-revASPM-14,1947,13818.5,194.958,195.151
44-CAAL-revASPM-14,1948,13818.5,194.958,195.23
44-CAAL-revASPM-14,1949,13818.5,194.958,195.334
44-CAAL-revASPM-14,1950,13818.5,194.958,195.471
44-CAAL-revASPM-14,1951,13818.5,194.958,195.656
44-CAAL-revASPM-14,1952,13833,194.971,196.109
44-CAAL-revASPM-14,1953,13782.9,194.927,196.272
44-CAAL-revASPM-14,1954,12564,193.749,195.249
44-CAAL-revASPM-14,1955,6076.64,180.58,182.092
44-CAAL-revASPM-14,1956,5124.35,176.268,177.955
44-CAAL-revASPM-14,1957,5111.07,176.198,178.12
44-CAAL-revASPM-14,1958,5231.54,176.82,178.996
44-CAAL-revASPM-14,1959,4340.12,171.544,173.875
44-CAAL-revASPM-14,1960,4134.02,170.06,172.57
44-CAAL-revASPM-14,1961,3985.81,168.915,171.505
44-CAAL-revASPM-14,1962,2968.55,158.706,160.954
44-CAAL-revASPM-14,1963,2621.01,153.839,155.992
44-CAAL-revASPM-14,1964,2331.86,149,151.151
44-CAAL-revASPM-14,1965,2994.02,158.918,161.44
44-CAAL-revASPM-14,1966,3272.57,162.129,164.959
44-CAAL-revASPM-14,1967,3164.07,160.88,164.054
44-CAAL-revASPM-14,1968,3879.01,167.818,171.919
44-CAAL-revASPM-14,1969,4707.19,173.643,178.836
44-CAAL-revASPM-14,1970,5409.77,177.373,183.564
44-CAAL-revASPM-14,1971,4800.12,174.115,180.769
44-CAAL-revASPM-14,1972,4194.68,170.122,177.208
44-CAAL-revASPM-14,1973,4141.06,169.688,177.726
44-CAAL-revASPM-14,1974,4283.54,170.683,180.358
44-CAAL-revASPM-14,1975,4650.25,173.059,185.434
44-CAAL-revASPM-14,1976,5160.04,175.893,191.283
44-CAAL-revASPM-14,1977,5622.68,178.073,192.796
44-CAAL-revASPM-14,1978,6540.37,181.619,191.725
44-CAAL-revASPM-14,1979,6449.22,181.262,190.053
44-CAAL-revASPM-14,1980,6333.1,180.806,184.713
44-CAAL-revASPM-14,1981,6689.05,181.995,177.466
44-CAAL-revASPM-14,1982,5824.39,178.742,169.967
44-CAAL-revASPM-14,1983,5007.9,174.809,162.241
44-CAAL-revASPM-14,1984,5330.08,176.426,165.495
44-CAAL-revASPM-14,1985,5382.6,176.64,172.132
44-CAAL-revASPM-14,1986,5342.72,176.407,181.643
44-CAAL-revASPM-14,1987,5537.51,177.284,185.937
44-CAAL-revASPM-14,1988,5840.97,178.567,175.451
44-CAAL-revASPM-14,1989,5791.02,178.317,169.184
44-CAAL-revASPM-14,1990,5026.34,174.631,169.39
44-CAAL-revASPM-14,1991,5075.73,174.854,182.029
44-CAAL-revASPM-14,1992,5428.6,176.578,196.021
44-CAAL-revASPM-14,1993,5891.06,178.571,204.027
44-CAAL-revASPM-14,1994,6056.21,179.192,209.28
44-CAAL-revASPM-14,1995,5490.57,176.747,210.234
44-CAAL-revASPM-14,1996,5594.21,177.178,205.323
44-CAAL-revASPM-14,1997,5995.71,178.831,191.119
44-CAAL-revASPM-14,1998,6272.94,179.849,185.781
44-CAAL-revASPM-14,1999,5378.76,176.06,186.128
44-CAAL-revASPM-14,2000,4772.77,172.812,192.518
44-CAAL-revASPM-14,2001,4471,170.907,193.241
44-CAAL-revASPM-14,2002,4543.04,171.332,177.528
44-CAAL-revASPM-14,2003,4711.75,172.333,163.039
44-CAAL-revASPM-14,2004,4188.88,168.847,159.746
44-CAAL-revASPM-14,2005,3956.21,167.038,152.794
44-CAAL-revASPM-14,2006,3997.25,167.325,157.089
44-CAAL-revASPM-14,2007,4205.69,168.892,144.389
44-CAAL-revASPM-14,2008,4402.67,170.261,147.079
44-CAAL-revASPM-14,2009,4293.86,169.518,146.804
44-CAAL-revASPM-14,2010,4257.18,169.26,144.909
44-CAAL-revASPM-14,2011,4176.52,168.681,148.1
44-CAAL-revASPM-14,2012,3950.17,166.952,150.806
44-CAAL-revASPM-14,2013,3825.02,165.925,145.547
44-CAAL-revASPM-14,2014,4160.23,168.561,146.115
44-CAAL-revASPM-14,2015,4122.31,168.281,145.384
44-CAAL-revASPM-14,2016,4079.11,167.956,155.07
44-CAAL-revASPM-14,2017,4333.65,169.793,158.728
44-CAAL-revASPM-14,2018,4666.48,171.943,163.576
44-CAAL-revASPM-14,2019,4874.37,173.161,169.071
44-CAAL-revASPM-14,2020,5134.04,174.564,175.723
44-CAAL-revASPM-14,2021,5417.33,175.964,175.628
44-CAAL-revASPM-14,2022,5625.88,178.695,179.384
44-CAAL-revASPM-14,2023,6012.72,180.327,180.327
