"Label" "Value" "StdDev" "(Val-1.0)/Stddev" "CumNorm"
"SSB_Virgin" "SSB_Virgin" 13818.5 2263.6 NA NA
"SSB_Initial" "SSB_Initial" 13818.5 2263.6 NA NA
"SSB_1952" "SSB_1952" 13833 2458.75 NA NA
"SSB_1953" "SSB_1953" 13782.9 2441.92 NA NA
"SSB_1954" "SSB_1954" 12564 2438.99 NA NA
"SSB_1955" "SSB_1955" 6076.64 2519.79 NA NA
"SSB_1956" "SSB_1956" 5124.35 2353.25 NA NA
"SSB_1957" "SSB_1957" 5111.07 2268.03 NA NA
"SSB_1958" "SSB_1958" 5231.54 2271.7 NA NA
"SSB_1959" "SSB_1959" 4340.12 2219.44 NA NA
"SSB_1960" "SSB_1960" 4134.02 2214.64 NA NA
"SSB_1961" "SSB_1961" 3985.81 2194.77 NA NA
"SSB_1962" "SSB_1962" 2968.55 2083.07 NA NA
"SSB_1963" "SSB_1963" 2621.01 2043.44 NA NA
"SSB_1964" "SSB_1964" 2331.86 2024.87 NA NA
"SSB_1965" "SSB_1965" 2994.02 2287.73 NA NA
"SSB_1966" "SSB_1966" 3272.57 2506.97 NA NA
"SSB_1967" "SSB_1967" 3164.07 2679.36 NA NA
"SSB_1968" "SSB_1968" 3879.01 2861.89 NA NA
"SSB_1969" "SSB_1969" 4707.19 3015.56 NA NA
"SSB_1970" "SSB_1970" 5409.77 3135.44 NA NA
"SSB_1971" "SSB_1971" 4800.12 3041.05 NA NA
"SSB_1972" "SSB_1972" 4194.68 2894.55 NA NA
"SSB_1973" "SSB_1973" 4141.06 2791.01 NA NA
"SSB_1974" "SSB_1974" 4283.54 2760.01 NA NA
"SSB_1975" "SSB_1975" 4650.25 2815.79 NA NA
"SSB_1976" "SSB_1976" 5160.04 2894.85 NA NA
"SSB_1977" "SSB_1977" 5622.68 2956.95 NA NA
"SSB_1978" "SSB_1978" 6540.37 3035.65 NA NA
"SSB_1979" "SSB_1979" 6449.22 2992.56 NA NA
"SSB_1980" "SSB_1980" 6333.1 2972.82 NA NA
"SSB_1981" "SSB_1981" 6689.05 2953.83 NA NA
"SSB_1982" "SSB_1982" 5824.39 2818.16 NA NA
"SSB_1983" "SSB_1983" 5007.9 2709.35 NA NA
"SSB_1984" "SSB_1984" 5330.08 2695.61 NA NA
"SSB_1985" "SSB_1985" 5382.6 2679.84 NA NA
"SSB_1986" "SSB_1986" 5342.72 2688.59 NA NA
"SSB_1987" "SSB_1987" 5537.51 2713.18 NA NA
"SSB_1988" "SSB_1988" 5840.97 2734.4 NA NA
"SSB_1989" "SSB_1989" 5791.02 2706.86 NA NA
"SSB_1990" "SSB_1990" 5026.34 2623.01 NA NA
"SSB_1991" "SSB_1991" 5075.73 2613.82 NA NA
"SSB_1992" "SSB_1992" 5428.6 2639.87 NA NA
"SSB_1993" "SSB_1993" 5891.06 2681.45 NA NA
"SSB_1994" "SSB_1994" 6056.21 2707.89 NA NA
"SSB_1995" "SSB_1995" 5490.57 2658.27 NA NA
"SSB_1996" "SSB_1996" 5594.21 2659.11 NA NA
"SSB_1997" "SSB_1997" 5995.71 2666.77 NA NA
"SSB_1998" "SSB_1998" 6272.94 2637.53 NA NA
"SSB_1999" "SSB_1999" 5378.76 2501.91 NA NA
"SSB_2000" "SSB_2000" 4772.77 2375.63 NA NA
"SSB_2001" "SSB_2001" 4471 2313.5 NA NA
"SSB_2002" "SSB_2002" 4543.04 2300.58 NA NA
"SSB_2003" "SSB_2003" 4711.75 2273.97 NA NA
"SSB_2004" "SSB_2004" 4188.88 2176.98 NA NA
"SSB_2005" "SSB_2005" 3956.21 2125.08 NA NA
"SSB_2006" "SSB_2006" 3997.25 2147.53 NA NA
"SSB_2007" "SSB_2007" 4205.69 2226.27 NA NA
"SSB_2008" "SSB_2008" 4402.67 2312.05 NA NA
"SSB_2009" "SSB_2009" 4293.86 2352.99 NA NA
"SSB_2010" "SSB_2010" 4257.18 2349.95 NA NA
"SSB_2011" "SSB_2011" 4176.52 2334.89 NA NA
"SSB_2012" "SSB_2012" 3950.17 2315.27 NA NA
"SSB_2013" "SSB_2013" 3825.02 2318.3 NA NA
"SSB_2014" "SSB_2014" 4160.23 2389.69 NA NA
"SSB_2015" "SSB_2015" 4122.31 2423.07 NA NA
"SSB_2016" "SSB_2016" 4079.11 2471.38 NA NA
"SSB_2017" "SSB_2017" 4333.65 2534.72 NA NA
"SSB_2018" "SSB_2018" 4666.48 2591.99 NA NA
"SSB_2019" "SSB_2019" 4874.37 2638.23 NA NA
"SSB_2020" "SSB_2020" 5134.04 2690.58 NA NA
"SSB_2021" "SSB_2021" 5417.33 2721.12 NA NA
"SSB_2022" "SSB_2022" 5625.88 2741.3 NA NA
"SSB_2023" "SSB_2023" 6012.72 2776.9 NA NA
"Recr_Virgin" "Recr_Virgin" 194.958 31.936 NA NA
"Recr_Initial" "Recr_Initial" 194.958 31.936 NA NA
"Recr_1952" "Recr_1952" 196.109 49.7857 NA NA
"Recr_1953" "Recr_1953" 196.272 49.591 NA NA
"Recr_1954" "Recr_1954" 195.249 49.2928 NA NA
"Recr_1955" "Recr_1955" 182.092 48.6926 NA NA
"Recr_1956" "Recr_1956" 177.955 48.7591 NA NA
"Recr_1957" "Recr_1957" 178.12 48.4251 NA NA
"Recr_1958" "Recr_1958" 178.996 48.2468 NA NA
"Recr_1959" "Recr_1959" 173.875 48.9796 NA NA
"Recr_1960" "Recr_1960" 172.57 49.3329 NA NA
"Recr_1961" "Recr_1961" 171.505 49.6776 NA NA
"Recr_1962" "Recr_1962" 160.954 53.6923 NA NA
"Recr_1963" "Recr_1963" 155.992 56.5198 NA NA
"Recr_1964" "Recr_1964" 151.151 59.9913 NA NA
"Recr_1965" "Recr_1965" 161.44 56.3921 NA NA
"Recr_1966" "Recr_1966" 164.959 56.6663 NA NA
"Recr_1967" "Recr_1967" 164.054 59.4106 NA NA
"Recr_1968" "Recr_1968" 171.919 56.0369 NA NA
"Recr_1969" "Recr_1969" 178.836 53.7935 NA NA
"Recr_1970" "Recr_1970" 183.564 52.9822 NA NA
"Recr_1971" "Recr_1971" 180.769 54.5249 NA NA
"Recr_1972" "Recr_1972" 177.208 56.5134 NA NA
"Recr_1973" "Recr_1973" 177.726 56.935 NA NA
"Recr_1974" "Recr_1974" 180.358 57.219 NA NA
"Recr_1975" "Recr_1975" 185.434 57.5079 NA NA
"Recr_1976" "Recr_1976" 191.283 57.5161 NA NA
"Recr_1977" "Recr_1977" 192.796 56.8341 NA NA
"Recr_1978" "Recr_1978" 191.725 54.5661 NA NA
"Recr_1979" "Recr_1979" 190.053 52.7624 NA NA
"Recr_1980" "Recr_1980" 184.713 51.1458 NA NA
"Recr_1981" "Recr_1981" 177.466 49.8937 NA NA
"Recr_1982" "Recr_1982" 169.967 49.6252 NA NA
"Recr_1983" "Recr_1983" 162.241 50.065 NA NA
"Recr_1984" "Recr_1984" 165.495 50.3863 NA NA
"Recr_1985" "Recr_1985" 172.132 51.5892 NA NA
"Recr_1986" "Recr_1986" 181.643 52.3083 NA NA
"Recr_1987" "Recr_1987" 185.937 51.0002 NA NA
"Recr_1988" "Recr_1988" 175.451 49.6465 NA NA
"Recr_1989" "Recr_1989" 169.184 49.6486 NA NA
"Recr_1990" "Recr_1990" 169.39 51.6054 NA NA
"Recr_1991" "Recr_1991" 182.029 53.788 NA NA
"Recr_1992" "Recr_1992" 196.021 55.0033 NA NA
"Recr_1993" "Recr_1993" 204.027 56.0366 NA NA
"Recr_1994" "Recr_1994" 209.28 57.0874 NA NA
"Recr_1995" "Recr_1995" 210.234 56.295 NA NA
"Recr_1996" "Recr_1996" 205.323 52.1893 NA NA
"Recr_1997" "Recr_1997" 191.119 48.6936 NA NA
"Recr_1998" "Recr_1998" 185.781 48.0064 NA NA
"Recr_1999" "Recr_1999" 186.128 49.834 NA NA
"Recr_2000" "Recr_2000" 192.518 50.6406 NA NA
