id,Year,B.Bmsy,F.Fmsy
44-CAAL-revASPM-14,1952,4.53666,0.0147864
44-CAAL-revASPM-14,1953,4.52021,0.18229
44-CAAL-revASPM-14,1954,4.12047,1.46113
44-CAAL-revASPM-14,1955,1.99289,0.859635
44-CAAL-revASPM-14,1956,1.68058,0.685923
44-CAAL-revASPM-14,1957,1.67622,0.608902
44-CAAL-revASPM-14,1958,1.71573,1.03987
44-CAAL-revASPM-14,1959,1.42338,0.90003
44-CAAL-revASPM-14,1960,1.35579,0.964414
44-CAAL-revASPM-14,1961,1.30718,1.62287
44-CAAL-revASPM-14,1962,0.973561,1.49668
44-CAAL-revASPM-14,1963,0.859585,1.67354
44-CAAL-revASPM-14,1964,0.764756,0.841771
44-CAAL-revASPM-14,1965,0.981915,0.929577
44-CAAL-revASPM-14,1966,1.07327,1.10417
44-CAAL-revASPM-14,1967,1.03768,0.560813
44-CAAL-revASPM-14,1968,1.27216,0.42407
44-CAAL-revASPM-14,1969,1.54376,0.393892
44-CAAL-revASPM-14,1970,1.77418,0.859532
44-CAAL-revASPM-14,1971,1.57424,1.05797
44-CAAL-revASPM-14,1972,1.37568,0.976628
44-CAAL-revASPM-14,1973,1.3581,0.888801
44-CAAL-revASPM-14,1974,1.40483,0.741874
44-CAAL-revASPM-14,1975,1.52509,0.566651
44-CAAL-revASPM-14,1976,1.69228,0.512409
44-CAAL-revASPM-14,1977,1.84401,0.266991
44-CAAL-revASPM-14,1978,2.14497,0.532041
44-CAAL-revASPM-14,1979,2.11508,0.520428
44-CAAL-revASPM-14,1980,2.077,0.378251
44-CAAL-revASPM-14,1981,2.19373,0.777294
44-CAAL-revASPM-14,1982,1.91016,0.899369
44-CAAL-revASPM-14,1983,1.64239,0.543529
44-CAAL-revASPM-14,1984,1.74805,0.58347
44-CAAL-revASPM-14,1985,1.76527,0.546891
44-CAAL-revASPM-14,1986,1.75219,0.465336
44-CAAL-revASPM-14,1987,1.81607,0.423314
44-CAAL-revASPM-14,1988,1.9156,0.560559
44-CAAL-revASPM-14,1989,1.89922,0.875296
44-CAAL-revASPM-14,1990,1.64843,0.614149
44-CAAL-revASPM-14,1991,1.66463,0.471848
44-CAAL-revASPM-14,1992,1.78036,0.385224
44-CAAL-revASPM-14,1993,1.93203,0.490469
44-CAAL-revASPM-14,1994,1.98619,0.809506
44-CAAL-revASPM-14,1995,1.80068,0.696967
44-CAAL-revASPM-14,1996,1.83467,0.606187
44-CAAL-revASPM-14,1997,1.96635,0.5891
44-CAAL-revASPM-14,1998,2.05727,0.979907
44-CAAL-revASPM-14,1999,1.76401,0.971097
44-CAAL-revASPM-14,2000,1.56527,0.8784
44-CAAL-revASPM-14,2001,1.4663,0.78325
44-CAAL-revASPM-14,2002,1.48993,0.746867
44-CAAL-revASPM-14,2003,1.54526,1.04667
44-CAAL-revASPM-14,2004,1.37378,0.927174
44-CAAL-revASPM-14,2005,1.29748,0.774828
44-CAAL-revASPM-14,2006,1.31093,0.658166
44-CAAL-revASPM-14,2007,1.37929,0.592928
44-CAAL-revASPM-14,2008,1.44389,0.704882
44-CAAL-revASPM-14,2009,1.40821,0.65041
44-CAAL-revASPM-14,2010,1.39618,0.653367
44-CAAL-revASPM-14,2011,1.36973,0.752294
44-CAAL-revASPM-14,2012,1.29549,0.740781
44-CAAL-revASPM-14,2013,1.25445,0.526366
44-CAAL-revASPM-14,2014,1.36439,0.673877
44-CAAL-revASPM-14,2015,1.35195,0.644084
44-CAAL-revASPM-14,2016,1.33778,0.509042
44-CAAL-revASPM-14,2017,1.42126,0.436433
44-CAAL-revASPM-14,2018,1.53041,0.488288
44-CAAL-revASPM-14,2019,1.59859,0.431594
44-CAAL-revASPM-14,2020,1.68376,0.403403
44-CAAL-revASPM-14,2021,1.77666,0.443705
44-CAAL-revASPM-14,2022,1.84506,0.363657
44-CAAL-revASPM-14,2023,1.97193,0.363657
