id,Year,B.Bmsy,F.Fmsy
64-CAAL-NZdblnormV2-99,1952,5.09432,2.44507e-07
64-CAAL-NZdblnormV2-99,1953,4.98772,1.14358e-05
64-CAAL-NZdblnormV2-99,1954,4.8624,6.86625e-05
64-CAAL-NZdblnormV2-99,1955,4.77455,2.78793e-05
64-CAAL-NZdblnormV2-99,1956,4.69872,2.2012e-05
64-CAAL-NZdblnormV2-99,1957,4.6261,2.0015e-05
64-CAAL-NZdblnormV2-99,1958,4.54295,3.25148e-05
64-CAAL-NZdblnormV2-99,1959,4.47741,2.44559e-05
64-CAAL-NZdblnormV2-99,1960,4.48758,2.53846e-05
64-CAAL-NZdblnormV2-99,1961,4.50657,3.85894e-05
64-CAAL-NZdblnormV2-99,1962,4.50156,2.97529e-05
64-CAAL-NZdblnormV2-99,1963,4.53579,2.94487e-05
64-CAAL-NZdblnormV2-99,1964,4.57077,1.46605e-05
64-CAAL-NZdblnormV2-99,1965,4.58913,1.92333e-05
64-CAAL-NZdblnormV2-99,1966,4.59826,2.22928e-05
64-CAAL-NZdblnormV2-99,1967,4.61343,1.2906e-05
64-CAAL-NZdblnormV2-99,1968,4.63026,1.06552e-05
64-CAAL-NZdblnormV2-99,1969,4.63081,1.06546e-05
64-CAAL-NZdblnormV2-99,1970,4.63365,2.53749e-05
64-CAAL-NZdblnormV2-99,1971,4.68106,2.60662e-05
64-CAAL-NZdblnormV2-99,1972,4.73495,2.15214e-05
64-CAAL-NZdblnormV2-99,1973,4.78613,1.96216e-05
64-CAAL-NZdblnormV2-99,1974,4.87374,1.64497e-05
64-CAAL-NZdblnormV2-99,1975,4.94961,1.46752e-05
64-CAAL-NZdblnormV2-99,1976,4.99634,1.36922e-05
64-CAAL-NZdblnormV2-99,1977,4.98996,8.23743e-06
64-CAAL-NZdblnormV2-99,1978,4.98775,1.86296e-05
64-CAAL-NZdblnormV2-99,1979,5.03436,1.67891e-05
64-CAAL-NZdblnormV2-99,1980,5.07609,1.20077e-05
64-CAAL-NZdblnormV2-99,1981,5.10094,2.46435e-05
64-CAAL-NZdblnormV2-99,1982,5.08211,2.46102e-05
64-CAAL-NZdblnormV2-99,1983,5.06143,1.45552e-05
64-CAAL-NZdblnormV2-99,1984,4.89609,1.71068e-05
64-CAAL-NZdblnormV2-99,1985,4.79355,1.7933e-05
64-CAAL-NZdblnormV2-99,1986,4.6446,1.6064e-05
64-CAAL-NZdblnormV2-99,1987,4.44242,1.60272e-05
64-CAAL-NZdblnormV2-99,1988,4.22184,1.99669e-05
64-CAAL-NZdblnormV2-99,1989,4.25172,2.49123e-05
64-CAAL-NZdblnormV2-99,1990,4.52628,1.66432e-05
64-CAAL-NZdblnormV2-99,1991,4.71084,1.34495e-05
64-CAAL-NZdblnormV2-99,1992,4.73688,1.28149e-05
64-CAAL-NZdblnormV2-99,1993,4.67812,1.58103e-05
64-CAAL-NZdblnormV2-99,1994,4.63628,2.60977e-05
64-CAAL-NZdblnormV2-99,1995,4.63695,2.00363e-05
64-CAAL-NZdblnormV2-99,1996,4.64779,1.89301e-05
64-CAAL-NZdblnormV2-99,1997,4.62991,1.87124e-05
64-CAAL-NZdblnormV2-99,1998,4.77951,2.67844e-05
64-CAAL-NZdblnormV2-99,1999,5.27404,2.45073e-05
64-CAAL-NZdblnormV2-99,2000,5.45554,2.12208e-05
64-CAAL-NZdblnormV2-99,2001,5.60612,2.23041e-05
64-CAAL-NZdblnormV2-99,2002,5.4698,2.60492e-05
64-CAAL-NZdblnormV2-99,2003,5.01398,3.33206e-05
64-CAAL-NZdblnormV2-99,2004,4.79303,2.69028e-05
64-CAAL-NZdblnormV2-99,2005,4.60747,1.98134e-05
64-CAAL-NZdblnormV2-99,2006,4.59371,1.71666e-05
64-CAAL-NZdblnormV2-99,2007,4.61439,1.56865e-05
64-CAAL-NZdblnormV2-99,2008,4.59813,1.89987e-05
64-CAAL-NZdblnormV2-99,2009,4.64232,1.75485e-05
64-CAAL-NZdblnormV2-99,2010,4.63539,1.77767e-05
64-CAAL-NZdblnormV2-99,2011,4.54973,2.12527e-05
64-CAAL-NZdblnormV2-99,2012,4.41159,2.14409e-05
64-CAAL-NZdblnormV2-99,2013,4.2496,1.49892e-05
64-CAAL-NZdblnormV2-99,2014,4.10168,2.07099e-05
64-CAAL-NZdblnormV2-99,2015,4.05648,1.83055e-05
64-CAAL-NZdblnormV2-99,2016,4.12038,1.34899e-05
64-CAAL-NZdblnormV2-99,2017,4.13626,1.32931e-05
64-CAAL-NZdblnormV2-99,2018,4.17177,1.62685e-05
64-CAAL-NZdblnormV2-99,2019,4.17329,1.52762e-05
64-CAAL-NZdblnormV2-99,2020,4.12692,1.44315e-05
64-CAAL-NZdblnormV2-99,2021,4.07341,1.31179e-05
64-CAAL-NZdblnormV2-99,2022,4.34784,1.05257e-05
64-CAAL-NZdblnormV2-99,2023,4.84699,1.05257e-05
