id,Fleet,Fleet_name,Used,Kind,Sex,Bin,Obs,Exp,Dev,effN,Nsamp_in,Nsamp_adj
60-CAAL-NZdblnormV2-01,3,F03_LL.JP.3,yes,LEN,1,150,0.2619736733,0.09073954,0.1712341333,293.07986,235.0157,23.50157
60-CAAL-NZdblnormV2-01,3,F03_LL.JP.3,yes,LEN,1,155,0.1016467435,0.15072238,-0.0490756365,323.36586,246.6102,24.66102
60-CAAL-NZdblnormV2-01,3,F03_LL.JP.3,yes,LEN,1,160,0.4021734015,0.2867725,0.1154009015,345.46526,279.0613,27.90613
60-CAAL-NZdblnormV2-01,3,F03_LL.JP.3,yes,LEN,1,165,0.6382521629,0.5314066,0.1068455629,369.02796,285.37399,28.537399
60-CAAL-NZdblnormV2-01,3,F03_LL.JP.3,yes,LEN,1,170,1.1300885506,1.0913027,0.0387858506000001,387.68041,291.19186,29.119186
60-CAAL-NZdblnormV2-01,3,F03_LL.JP.3,yes,LEN,1,175,1.0708283504,1.5619162,-0.4910878496,396.02106,293.554,29.3554
60-CAAL-NZdblnormV2-01,3,F03_LL.JP.3,yes,LEN,1,180,2.0293335107,2.952172,-0.9228384893,414.77673,306.64002,30.664002
60-CAAL-NZdblnormV2-01,3,F03_LL.JP.3,yes,LEN,1,185,2.6420956001,3.157187,-0.515091399900001,420.49798,309.90665,30.990665
60-CAAL-NZdblnormV2-01,3,F03_LL.JP.3,yes,LEN,1,190,3.2405472002,3.526915,-0.2863677998,422.74585,313.42835,31.342835
60-CAAL-NZdblnormV2-01,3,F03_LL.JP.3,yes,LEN,1,195,2.8063412403,2.976062,-0.169720759699999,422.74585,313.42835,31.342835
60-CAAL-NZdblnormV2-01,3,F03_LL.JP.3,yes,LEN,1,200,2.3776542108,2.7280405,-0.3503862892,422.74585,313.42835,31.342835
60-CAAL-NZdblnormV2-01,3,F03_LL.JP.3,yes,LEN,1,205,1.6340529807,1.9414929,-0.307439919300001,417.05884,307.85817,30.785817
60-CAAL-NZdblnormV2-01,3,F03_LL.JP.3,yes,LEN,1,120,0.0215308525,0.000476495,0.0210543575,128.9407,114.13841,11.413841
60-CAAL-NZdblnormV2-01,3,F03_LL.JP.3,yes,LEN,1,125,0.0374469832,0.000823289,0.0366236942,144.8808,121.59494,12.159494
60-CAAL-NZdblnormV2-01,3,F03_LL.JP.3,yes,LEN,1,130,0.0004986438,0.001293591,-0.0007949472,144.8808,121.59494,12.159494
60-CAAL-NZdblnormV2-01,3,F03_LL.JP.3,yes,LEN,1,135,0.0077949227,0.002851489,0.0049434337,144.8808,121.59494,12.159494
60-CAAL-NZdblnormV2-01,3,F03_LL.JP.3,yes,LEN,1,140,0.0778866021,0.008390381,0.0694962211,163.2743,127.41939,12.741939
60-CAAL-NZdblnormV2-01,3,F03_LL.JP.3,yes,LEN,1,145,0.1213681231,0.02933615,0.0920319731,185.37145,146.52692,14.652692
60-CAAL-NZdblnormV2-01,3,F03_LL.JP.3,yes,LEN,1,210,1.7057103708,1.1204186,0.5852917708,372.77264,281.00757,28.100757
60-CAAL-NZdblnormV2-01,3,F03_LL.JP.3,yes,LEN,1,215,1.1277379622,0.543033,0.5847049622,334.84743,267.92269,26.792269
60-CAAL-NZdblnormV2-01,3,F03_LL.JP.3,yes,LEN,1,220,0.8523702404,0.22891432,0.6234559204,296.21643,229.50192,22.950192
60-CAAL-NZdblnormV2-01,3,F03_LL.JP.3,yes,LEN,1,225,0.229254363,0.04988191,0.179372453,207.71961,163.74584,16.374584
60-CAAL-NZdblnormV2-01,3,F03_LL.JP.3,yes,LEN,1,230,0.1896826004,0.01294169,0.1767409104,151.9395,134.71558,13.471558
60-CAAL-NZdblnormV2-01,3,F03_LL.JP.3,yes,LEN,1,235,0.1025047606,0.003319929,0.0991848316,99.3657,109.73118,10.973118
60-CAAL-NZdblnormV2-01,3,F03_LL.JP.3,yes,LEN,1,240,0.0590636904,0.000869546,0.0581941444,80.9722,103.90673,10.390673
60-CAAL-NZdblnormV2-01,3,F03_LL.JP.3,yes,LEN,1,245,0.0074715704,0.000275422,0.0071961484,65.0321,96.4502,9.64502
60-CAAL-NZdblnormV2-01,3,F03_LL.JP.3,yes,LEN,1,250,0.0559987,0.000216978,0.055781722,65.0321,96.4502,9.64502
60-CAAL-NZdblnormV2-01,3,F03_LL.JP.3,yes,LEN,1,80,0.0176889711,0.000199363,0.0174896081,66.4469,60.3899,6.03899
60-CAAL-NZdblnormV2-01,3,F03_LL.JP.3,yes,LEN,1,85,0.0001993621,0.0001993662,-4.09999999998866e-09,66.4469,60.3899,6.03899
60-CAAL-NZdblnormV2-01,3,F03_LL.JP.3,yes,LEN,1,90,0.0001993621,0.0001993848,-2.26999999999888e-08,66.4469,60.3899,6.03899
