id,sex,age,m,len,len_sd,wt,mat,mat_fec,sr
60-CAAL-NZdblnormV2-01,1,0,0.707867,79.1124,9.9314,3.68091,1.2046e-08,0,
60-CAAL-NZdblnormV2-01,1,1,0.4718,130.482,10.3405,21.2076,0.0003538,0.0126497,
60-CAAL-NZdblnormV2-01,1,2,0.4007,163.306,10.6019,46.9534,0.0985079,6.14687,
60-CAAL-NZdblnormV2-01,1,3,0.3766,184.28,10.7689,72.1343,0.587772,46.8611,
60-CAAL-NZdblnormV2-01,1,4,0.3669,197.681,10.8757,92.6048,0.87934,84.0183,
60-CAAL-NZdblnormV2-01,1,5,0.3629,206.244,10.9439,107.7,0.960269,104.588,
60-CAAL-NZdblnormV2-01,1,6,0.3612,211.716,10.9874,118.23,0.982613,116.775,
60-CAAL-NZdblnormV2-01,1,7,0.3605,215.212,11.0153,125.335,0.990149,124.474,
60-CAAL-NZdblnormV2-01,1,8,0.3602,217.446,11.0331,130.034,0.993244,129.425,
60-CAAL-NZdblnormV2-01,1,9,0.36,218.874,11.0444,133.102,0.994718,132.617,
60-CAAL-NZdblnormV2-01,1,10,0.36,220.294,11.0517,136.204,0.995885,135.819,
60-CAAL-NZdblnormV2-01,1,0.25,0.64885,94.1852,10.0514,6.74619,2.47578e-07,0,
60-CAAL-NZdblnormV2-01,1,1.25,0.454025,140.113,10.4172,27.2805,0.00229594,0.0126497,
60-CAAL-NZdblnormV2-01,1,2.25,0.394675,169.46,10.6509,53.5449,0.19779,6.14687,
60-CAAL-NZdblnormV2-01,1,3.25,0.374175,188.212,10.8002,77.761,0.692858,46.8611,
60-CAAL-NZdblnormV2-01,1,4.25,0.3659,200.194,10.8957,96.8642,0.910694,84.0183,
60-CAAL-NZdblnormV2-01,1,5.25,0.362475,207.85,10.9566,110.716,0.968554,104.588,
60-CAAL-NZdblnormV2-01,1,6.25,0.361025,212.742,10.9956,120.283,0.985239,116.775,
60-CAAL-NZdblnormV2-01,1,7.25,0.360425,215.868,11.0205,126.701,0.991172,124.474,
60-CAAL-NZdblnormV2-01,1,8.25,0.36015,217.865,11.0364,130.928,0.993712,129.425,
60-CAAL-NZdblnormV2-01,1,9.25,0.36,219.141,11.0466,133.683,0.994958,132.617,
60-CAAL-NZdblnormV2-01,1,10.25,0.36,220.411,11.0517,136.462,0.995971,135.819,
60-CAAL-NZdblnormV2-01,1,0.5,0.589834,107.661,10.1588,10.7744,3.69519e-06,0,
60-CAAL-NZdblnormV2-01,1,1.5,0.43625,148.724,10.4858,33.6965,0.0109783,0.0126497,
60-CAAL-NZdblnormV2-01,1,2.5,0.38865,174.962,10.6947,59.9826,0.325667,6.14687,
60-CAAL-NZdblnormV2-01,1,3.5,0.37175,191.728,10.8282,83.0543,0.774621,46.8611,
60-CAAL-NZdblnormV2-01,1,4.5,0.3649,202.44,10.9136,100.791,0.932976,84.0183,
60-CAAL-NZdblnormV2-01,1,5.5,0.36205,209.285,10.9681,113.464,0.974645,104.588,
60-CAAL-NZdblnormV2-01,1,6.5,0.36085,213.659,11.0029,122.141,0.987276,116.775,
60-CAAL-NZdblnormV2-01,1,7.5,0.36035,216.454,11.0252,127.931,0.992002,124.474,
60-CAAL-NZdblnormV2-01,1,8.5,0.3601,218.24,11.0394,131.732,0.994105,129.425,
60-CAAL-NZdblnormV2-01,1,9.5,0.36,219.381,11.0485,134.204,0.995164,132.617,
60-CAAL-NZdblnormV2-01,1,10.5,0.36,220.516,11.0517,136.693,0.996046,135.819,
60-CAAL-NZdblnormV2-01,1,0.75,0.530817,119.71,10.2547,15.6478,4.13543e-05,0,
60-CAAL-NZdblnormV2-01,1,1.75,0.418475,156.423,10.5471,40.2994,0.0381568,0.0126497,
60-CAAL-NZdblnormV2-01,1,2.75,0.382625,179.881,10.7339,66.1964,0.461876,6.14687,
60-CAAL-NZdblnormV2-01,1,3.75,0.369325,194.871,10.8533,88.003,0.83539,46.8611,
60-CAAL-NZdblnormV2-01,1,4.75,0.3639,204.449,10.9296,104.397,0.948859,84.0183,
60-CAAL-NZdblnormV2-01,1,5.75,0.361625,210.569,10.9783,115.963,0.979184,104.588,
60-CAAL-NZdblnormV2-01,1,6.75,0.360675,214.479,11.0094,123.82,0.988877,116.775,
60-CAAL-NZdblnormV2-01,1,7.75,0.360275,216.978,11.0293,129.038,0.992682,124.474,
60-CAAL-NZdblnormV2-01,1,8.75,0.36005,218.574,11.0421,132.454,0.994437,129.425,
60-CAAL-NZdblnormV2-01,1,9.75,0.36,219.595,11.0502,134.671,0.995342,132.617,
60-CAAL-NZdblnormV2-01,1,10.75,0.36,220.609,11.0517,136.9,0.996112,135.819,
