id,Year,B.Bmsy,F.Fmsy
60-CAAL-NZdblnormV2-01,1952,4.60602,0.0158286
60-CAAL-NZdblnormV2-01,1953,4.64825,0.180046
60-CAAL-NZdblnormV2-01,1954,4.24449,1.30991
60-CAAL-NZdblnormV2-01,1955,2.07239,0.839468
60-CAAL-NZdblnormV2-01,1956,1.71888,0.693792
60-CAAL-NZdblnormV2-01,1957,1.67196,0.633114
60-CAAL-NZdblnormV2-01,1958,1.67258,1.11105
60-CAAL-NZdblnormV2-01,1959,1.31153,1.00573
60-CAAL-NZdblnormV2-01,1960,1.23468,1.0732
60-CAAL-NZdblnormV2-01,1961,1.19313,1.82312
60-CAAL-NZdblnormV2-01,1962,0.832594,1.77378
60-CAAL-NZdblnormV2-01,1963,0.711021,2.14776
60-CAAL-NZdblnormV2-01,1964,0.579164,1.18916
60-CAAL-NZdblnormV2-01,1965,0.735492,1.34225
60-CAAL-NZdblnormV2-01,1966,0.744703,1.77369
60-CAAL-NZdblnormV2-01,1967,0.624465,0.921167
60-CAAL-NZdblnormV2-01,1968,0.789409,0.701317
60-CAAL-NZdblnormV2-01,1969,0.988692,0.656637
60-CAAL-NZdblnormV2-01,1970,1.14723,1.458
60-CAAL-NZdblnormV2-01,1971,0.861978,2.19965
60-CAAL-NZdblnormV2-01,1972,0.614525,2.42902
60-CAAL-NZdblnormV2-01,1973,0.552216,2.39965
60-CAAL-NZdblnormV2-01,1974,0.525845,2.14758
60-CAAL-NZdblnormV2-01,1975,0.558193,1.54702
60-CAAL-NZdblnormV2-01,1976,0.629437,1.45682
60-CAAL-NZdblnormV2-01,1977,0.657093,0.708038
60-CAAL-NZdblnormV2-01,1978,0.833629,1.25133
60-CAAL-NZdblnormV2-01,1979,0.728397,1.41609
60-CAAL-NZdblnormV2-01,1980,0.68769,0.970129
60-CAAL-NZdblnormV2-01,1981,0.906028,1.75945
60-CAAL-NZdblnormV2-01,1982,0.756204,2.34396
60-CAAL-NZdblnormV2-01,1983,0.579339,1.57814
60-CAAL-NZdblnormV2-01,1984,0.632193,1.60645
60-CAAL-NZdblnormV2-01,1985,0.630438,1.50434
60-CAAL-NZdblnormV2-01,1986,0.564371,1.434
60-CAAL-NZdblnormV2-01,1987,0.535673,1.41973
60-CAAL-NZdblnormV2-01,1988,0.481299,1.95921
60-CAAL-NZdblnormV2-01,1989,0.454258,3.18561
60-CAAL-NZdblnormV2-01,1990,0.419388,2.16534
60-CAAL-NZdblnormV2-01,1991,0.447889,1.64783
60-CAAL-NZdblnormV2-01,1992,0.492191,1.17852
60-CAAL-NZdblnormV2-01,1993,0.569503,1.55351
60-CAAL-NZdblnormV2-01,1994,0.606925,2.54396
60-CAAL-NZdblnormV2-01,1995,0.511422,2.47295
60-CAAL-NZdblnormV2-01,1996,0.557917,2.06042
60-CAAL-NZdblnormV2-01,1997,0.569791,1.82808
60-CAAL-NZdblnormV2-01,1998,0.640341,2.46429
60-CAAL-NZdblnormV2-01,1999,0.709179,2.06686
60-CAAL-NZdblnormV2-01,2000,0.642615,1.65938
60-CAAL-NZdblnormV2-01,2001,0.727997,1.35133
60-CAAL-NZdblnormV2-01,2002,0.783093,1.38835
60-CAAL-NZdblnormV2-01,2003,0.665454,2.17319
60-CAAL-NZdblnormV2-01,2004,0.543546,2.18311
60-CAAL-NZdblnormV2-01,2005,0.420941,2.11617
60-CAAL-NZdblnormV2-01,2006,0.425627,1.7494
60-CAAL-NZdblnormV2-01,2007,0.474891,1.54755
60-CAAL-NZdblnormV2-01,2008,0.4897,1.76598
60-CAAL-NZdblnormV2-01,2009,0.478659,1.5402
60-CAAL-NZdblnormV2-01,2010,0.524481,1.53467
60-CAAL-NZdblnormV2-01,2011,0.510854,1.8834
60-CAAL-NZdblnormV2-01,2012,0.409585,2.16336
60-CAAL-NZdblnormV2-01,2013,0.329627,1.80808
60-CAAL-NZdblnormV2-01,2014,0.360308,2.10034
60-CAAL-NZdblnormV2-01,2015,0.294191,2.45383
60-CAAL-NZdblnormV2-01,2016,0.255972,2.43986
60-CAAL-NZdblnormV2-01,2017,0.265192,1.8456
60-CAAL-NZdblnormV2-01,2018,0.298346,2.03326
60-CAAL-NZdblnormV2-01,2019,0.286404,2.0349
60-CAAL-NZdblnormV2-01,2020,0.258416,2.01627
60-CAAL-NZdblnormV2-01,2021,0.231037,2.42607
60-CAAL-NZdblnormV2-01,2022,0.274692,1.61229
60-CAAL-NZdblnormV2-01,2023,0.404221,1.61229
