"Label" "Value" "StdDev" "(Val-1.0)/Stddev" "CumNorm"
"SSB_Virgin" "SSB_Virgin" 11758.9 244.027 NA NA
"SSB_Initial" "SSB_Initial" 11758.9 244.027 NA NA
"SSB_1952" "SSB_1952" 11817.2 879.998 NA NA
"SSB_1953" "SSB_1953" 11782.8 853.7 NA NA
"SSB_1954" "SSB_1954" 10596.7 872.913 NA NA
"SSB_1955" "SSB_1955" 4424.37 1214.46 NA NA
"SSB_1956" "SSB_1956" 3567.98 1009.32 NA NA
"SSB_1957" "SSB_1957" 3580.95 884.895 NA NA
"SSB_1958" "SSB_1958" 3678.16 843.724 NA NA
"SSB_1959" "SSB_1959" 2841.9 770.747 NA NA
"SSB_1960" "SSB_1960" 2634.27 707.243 NA NA
"SSB_1961" "SSB_1961" 2496.22 641.455 NA NA
"SSB_1962" "SSB_1962" 1585.82 526.639 NA NA
"SSB_1963" "SSB_1963" 1267.01 434.485 NA NA
"SSB_1964" "SSB_1964" 979.825 372.652 NA NA
"SSB_1965" "SSB_1965" 1352.32 431.646 NA NA
"SSB_1966" "SSB_1966" 1360.35 486.665 NA NA
"SSB_1967" "SSB_1967" 1047.19 500.711 NA NA
"SSB_1968" "SSB_1968" 1490.78 557.992 NA NA
"SSB_1969" "SSB_1969" 2007.32 658.365 NA NA
"SSB_1970" "SSB_1970" 2386.97 769.038 NA NA
"SSB_1971" "SSB_1971" 1783.96 703.488 NA NA
"SSB_1972" "SSB_1972" 1326.61 571.106 NA NA
"SSB_1973" "SSB_1973" 1329.62 519.208 NA NA
"SSB_1974" "SSB_1974" 1354.72 545.648 NA NA
"SSB_1975" "SSB_1975" 1459.23 603.745 NA NA
"SSB_1976" "SSB_1976" 1686.28 659.819 NA NA
"SSB_1977" "SSB_1977" 1903.82 709.932 NA NA
"SSB_1978" "SSB_1978" 2534.5 778.12 NA NA
"SSB_1979" "SSB_1979" 2409.59 730.304 NA NA
"SSB_1980" "SSB_1980" 2230.72 688.146 NA NA
"SSB_1981" "SSB_1981" 2557.85 655.875 NA NA
"SSB_1982" "SSB_1982" 2014.73 564.536 NA NA
"SSB_1983" "SSB_1983" 1463.27 507.191 NA NA
"SSB_1984" "SSB_1984" 1789.09 525.934 NA NA
"SSB_1985" "SSB_1985" 1848.77 534.165 NA NA
"SSB_1986" "SSB_1986" 1764.81 539.198 NA NA
"SSB_1987" "SSB_1987" 1881.85 551.608 NA NA
"SSB_1988" "SSB_1988" 2045.07 596.428 NA NA
"SSB_1989" "SSB_1989" 2025.03 600.304 NA NA
"SSB_1990" "SSB_1990" 1533.94 508.725 NA NA
"SSB_1991" "SSB_1991" 1593.33 489.28 NA NA
"SSB_1992" "SSB_1992" 1807.08 519.304 NA NA
"SSB_1993" "SSB_1993" 2083.58 569.475 NA NA
"SSB_1994" "SSB_1994" 2183.4 598.855 NA NA
"SSB_1995" "SSB_1995" 1837.5 550.04 NA NA
"SSB_1996" "SSB_1996" 1951.48 549.563 NA NA
"SSB_1997" "SSB_1997" 2250.61 598.148 NA NA
"SSB_1998" "SSB_1998" 2524.01 644.645 NA NA
"SSB_1999" "SSB_1999" 2016.64 581.138 NA NA
"SSB_2000" "SSB_2000" 1714.33 494.011 NA NA
"SSB_2001" "SSB_2001" 1551.03 450.969 NA NA
"SSB_2002" "SSB_2002" 1600.06 464.516 NA NA
"SSB_2003" "SSB_2003" 1736.49 485.039 NA NA
"SSB_2004" "SSB_2004" 1385.78 435.544 NA NA
"SSB_2005" "SSB_2005" 1270.23 391.116 NA NA
"SSB_2006" "SSB_2006" 1268.04 391.333 NA NA
"SSB_2007" "SSB_2007" 1315.03 412.672 NA NA
"SSB_2008" "SSB_2008" 1380.37 424.949 NA NA
