"Label" "Value" "StdDev" "(Val-1.0)/Stddev" "CumNorm"
"SSB_Virgin" "SSB_Virgin" 11683 171.176 NA NA
"SSB_Initial" "SSB_Initial" 11683 171.176 NA NA
"SSB_1952" "SSB_1952" 11998.9 883.559 NA NA
"SSB_1953" "SSB_1953" 12092.8 864.493 NA NA
"SSB_1954" "SSB_1954" 11071.9 877.202 NA NA
"SSB_1955" "SSB_1955" 5642.93 1029.81 NA NA
"SSB_1956" "SSB_1956" 4696.79 896.273 NA NA
"SSB_1957" "SSB_1957" 4533.52 820.217 NA NA
"SSB_1958" "SSB_1958" 4503.41 791.811 NA NA
"SSB_1959" "SSB_1959" 3577.96 737.986 NA NA
"SSB_1960" "SSB_1960" 3354.82 705.843 NA NA
"SSB_1961" "SSB_1961" 3226.72 680.741 NA NA
"SSB_1962" "SSB_1962" 2293.14 605.051 NA NA
"SSB_1963" "SSB_1963" 1955.39 531.453 NA NA
"SSB_1964" "SSB_1964" 1599.92 471.757 NA NA
"SSB_1965" "SSB_1965" 2013.38 518.023 NA NA
"SSB_1966" "SSB_1966" 2064.15 547.723 NA NA
"SSB_1967" "SSB_1967" 1761.03 556.013 NA NA
"SSB_1968" "SSB_1968" 2209.54 588.157 NA NA
"SSB_1969" "SSB_1969" 2740.21 632.169 NA NA
"SSB_1970" "SSB_1970" 3169.99 659.514 NA NA
"SSB_1971" "SSB_1971" 2456.08 575.715 NA NA
"SSB_1972" "SSB_1972" 1784.02 459.083 NA NA
"SSB_1973" "SSB_1973" 1593.99 387.312 NA NA
"SSB_1974" "SSB_1974" 1543.44 368.455 NA NA
"SSB_1975" "SSB_1975" 1669.93 378.676 NA NA
"SSB_1976" "SSB_1976" 1895.17 389.326 NA NA
"SSB_1977" "SSB_1977" 2004.64 398.862 NA NA
"SSB_1978" "SSB_1978" 2515.31 421.47 NA NA
"SSB_1979" "SSB_1979" 2335.41 388.843 NA NA
"SSB_1980" "SSB_1980" 2202.22 379.64 NA NA
"SSB_1981" "SSB_1981" 2626.13 379.436 NA NA
"SSB_1982" "SSB_1982" 2065.63 310.915 NA NA
"SSB_1983" "SSB_1983" 1363.16 261.604 NA NA
"SSB_1984" "SSB_1984" 1559.98 279.17 NA NA
"SSB_1985" "SSB_1985" 1593.76 290.848 NA NA
"SSB_1986" "SSB_1986" 1501.28 295.176 NA NA
"SSB_1987" "SSB_1987" 1553.8 302.792 NA NA
"SSB_1988" "SSB_1988" 1672.69 337.267 NA NA
"SSB_1989" "SSB_1989" 1694.84 361.245 NA NA
"SSB_1990" "SSB_1990" 1337.2 310.66 NA NA
"SSB_1991" "SSB_1991" 1395.58 296.081 NA NA
"SSB_1992" "SSB_1992" 1590.07 323.797 NA NA
"SSB_1993" "SSB_1993" 1881.76 373.535 NA NA
"SSB_1994" "SSB_1994" 2035.58 412.828 NA NA
"SSB_1995" "SSB_1995" 1708.58 385.377 NA NA
"SSB_1996" "SSB_1996" 1854.46 388.619 NA NA
"SSB_1997" "SSB_1997" 2189.02 426.337 NA NA
"SSB_1998" "SSB_1998" 2441.27 452.906 NA NA
"SSB_1999" "SSB_1999" 1871.04 398.569 NA NA
"SSB_2000" "SSB_2000" 1594.36 333.909 NA NA
"SSB_2001" "SSB_2001" 1448.61 306.417 NA NA
"SSB_2002" "SSB_2002" 1484.89 312.436 NA NA
"SSB_2003" "SSB_2003" 1616.27 320.439 NA NA
"SSB_2004" "SSB_2004" 1287.42 280.415 NA NA
"SSB_2005" "SSB_2005" 1177.74 242.575 NA NA
"SSB_2006" "SSB_2006" 1181 246.605 NA NA
"SSB_2007" "SSB_2007" 1230.21 262.745 NA NA
"SSB_2008" "SSB_2008" 1298.31 270.974 NA NA
"SSB_2009" "SSB_2009" 1174.43 260.406 NA NA
"SSB_2010" "SSB_2010" 1210.46 250.631 NA NA
"SSB_2011" "SSB_2011" 1212.14 236.813 NA NA
"SSB_2012" "SSB_2012" 1064.41 217.824 NA NA
"SSB_2013" "SSB_2013" 956.044 211.466 NA NA
"SSB_2014" "SSB_2014" 1128.85 228.734 NA NA
"SSB_2015" "SSB_2015" 1012.07 220.864 NA NA
"SSB_2016" "SSB_2016" 882.935 217.467 NA NA
"SSB_2017" "SSB_2017" 1005.7 236.239 NA NA
"SSB_2018" "SSB_2018" 1167.63 272.56 NA NA
"SSB_2019" "SSB_2019" 1194.31 302.362 NA NA
"SSB_2020" "SSB_2020" 1293.15 335.257 NA NA
"SSB_2021" "SSB_2021" 1487.57 374.392 NA NA
"SSB_2022" "SSB_2022" 1620.94 428.467 NA NA
"SSB_2023" "SSB_2023" 1884.08 512.315 NA NA
"Recr_Virgin" "Recr_Virgin" 164.83 2.41505 NA NA
"Recr_Initial" "Recr_Initial" 164.83 2.41505 NA NA
"Recr_1952" "Recr_1952" 186.061 37.4641 NA NA
"Recr_1953" "Recr_1953" 181.521 35.9285 NA NA
"Recr_1954" "Recr_1954" 174.012 34.0371 NA NA
"Recr_1955" "Recr_1955" 161.569 31.5122 NA NA
"Recr_1956" "Recr_1956" 159.734 31.1677 NA NA
"Recr_1957" "Recr_1957" 162.947 31.9436 NA NA
"Recr_1958" "Recr_1958" 165.505 32.2405 NA NA
"Recr_1959" "Recr_1959" 157.045 30.6198 NA NA
"Recr_1960" "Recr_1960" 157.386 30.0666 NA NA
"Recr_1961" "Recr_1961" 150.837 28.3462 NA NA
"Recr_1962" "Recr_1962" 132.675 25.8643 NA NA
"Recr_1963" "Recr_1963" 126.983 25.0216 NA NA
"Recr_1964" "Recr_1964" 118.831 23.9322 NA NA
"Recr_1965" "Recr_1965" 124.751 24.3547 NA NA
"Recr_1966" "Recr_1966" 123.769 24.286 NA NA
"Recr_1967" "Recr_1967" 119.44 24.0296 NA NA
"Recr_1968" "Recr_1968" 129.703 24.2235 NA NA
"Recr_1969" "Recr_1969" 133.426 23.7789 NA NA
"Recr_1970" "Recr_1970" 131.996 23.0781 NA NA
"Recr_1971" "Recr_1971" 127.232 22.4718 NA NA
"Recr_1972" "Recr_1972" 119.304 21.8722 NA NA
"Recr_1973" "Recr_1973" 118.51 21.305 NA NA
"Recr_1974" "Recr_1974" 108.274 19.6351 NA NA
"Recr_1975" "Recr_1975" 109.403 19.7195 NA NA
"Recr_1976" "Recr_1976" 122.081 21.3035 NA NA
"Recr_1977" "Recr_1977" 125.592 21.9736 NA NA
"Recr_1978" "Recr_1978" 138.626 23.6306 NA NA
"Recr_1979" "Recr_1979" 138.86 22.4256 NA NA
"Recr_1980" "Recr_1980" 121.081 19.2087 NA NA
