id,Yr,Era,SSB,SSB_nofishing
02-mls-ss3-1979,1977,VIRG,40279.9,40279.9
02-mls-ss3-1979,1978,INIT,32796,40279.9
02-mls-ss3-1979,1979,TIME,39500.8,47801.7
02-mls-ss3-1979,1980,TIME,44823.3,52980
02-mls-ss3-1979,1981,TIME,48641.8,56249.7
02-mls-ss3-1979,1982,TIME,49269.8,57384
02-mls-ss3-1979,1983,TIME,46624.6,55326.3
02-mls-ss3-1979,1984,TIME,41968,50007.9
02-mls-ss3-1979,1985,TIME,40341.6,47842.6
02-mls-ss3-1979,1986,TIME,38614.7,45781.9
02-mls-ss3-1979,1987,TIME,35805.9,42582.3
02-mls-ss3-1979,1988,TIME,31971.4,38347.9
02-mls-ss3-1979,1989,TIME,29943,36250.6
02-mls-ss3-1979,1990,TIME,32551.9,39440
02-mls-ss3-1979,1991,TIME,34700.4,41787.9
02-mls-ss3-1979,1992,TIME,33720.1,40524.7
02-mls-ss3-1979,1993,TIME,32910.3,39217.8
02-mls-ss3-1979,1994,TIME,33394,39673
02-mls-ss3-1979,1995,TIME,33767.5,40816.7
02-mls-ss3-1979,1996,TIME,34505.1,41913.9
02-mls-ss3-1979,1997,TIME,33918.8,41330.6
02-mls-ss3-1979,1998,TIME,35865.5,43192.5
02-mls-ss3-1979,1999,TIME,41509.1,49750.8
02-mls-ss3-1979,2000,TIME,44485.9,53691.3
02-mls-ss3-1979,2001,TIME,45238.7,54715.8
02-mls-ss3-1979,2002,TIME,42126.4,51543.9
02-mls-ss3-1979,2003,TIME,37705.2,46872.7
02-mls-ss3-1979,2004,TIME,34894.6,44328.1
02-mls-ss3-1979,2005,TIME,34346.4,43768
02-mls-ss3-1979,2006,TIME,35771.6,44768.9
02-mls-ss3-1979,2007,TIME,36429.3,44899.9
02-mls-ss3-1979,2008,TIME,35784.3,43634.1
02-mls-ss3-1979,2009,TIME,33845.6,41440.1
02-mls-ss3-1979,2010,TIME,32078.7,39451.6
02-mls-ss3-1979,2011,TIME,29773.7,36973.1
02-mls-ss3-1979,2012,TIME,27213.6,34393.1
02-mls-ss3-1979,2013,TIME,25356.2,32462.8
02-mls-ss3-1979,2014,TIME,25087,31749.6
02-mls-ss3-1979,2015,TIME,25666,32358.3
02-mls-ss3-1979,2016,TIME,26445.1,33166.8
02-mls-ss3-1979,2017,TIME,27660.5,34075.6
02-mls-ss3-1979,2018,TIME,28701,34760.7
02-mls-ss3-1979,2019,TIME,29667.3,35599.7
02-mls-ss3-1979,2020,TIME,29782.7,35573.6
02-mls-ss3-1979,2021,TIME,30394.1,35984.9
02-mls-ss3-1979,2022,TIME,35134.7,40742.1
02-mls-ss3-1979,2023,FORE,39560.7,45166.5
