id,Yr,SpawnBio,bias_adjusted,pred_recr
42-CAAL-revASPM-12,1942,12215.8,172.347,172.401
42-CAAL-revASPM-12,1943,12215.8,172.347,172.37
42-CAAL-revASPM-12,1944,12215.8,172.347,172.38
42-CAAL-revASPM-12,1945,12215.8,172.347,172.395
42-CAAL-revASPM-12,1946,12215.8,172.347,172.415
42-CAAL-revASPM-12,1947,12215.8,172.347,172.444
42-CAAL-revASPM-12,1948,12215.8,172.347,172.483
42-CAAL-revASPM-12,1949,12215.8,172.347,172.536
42-CAAL-revASPM-12,1950,12215.8,172.347,172.604
42-CAAL-revASPM-12,1951,12215.8,172.347,172.696
42-CAAL-revASPM-12,1952,12223.1,172.353,173.398
42-CAAL-revASPM-12,1953,12170.4,172.307,173.467
42-CAAL-revASPM-12,1954,10949.2,171.11,172.236
42-CAAL-revASPM-12,1955,4528.77,155.817,156.825
42-CAAL-revASPM-12,1956,3647.03,150.28,151.306
42-CAAL-revASPM-12,1957,3645.94,150.272,151.351
42-CAAL-revASPM-12,1958,3722.86,150.841,151.96
42-CAAL-revASPM-12,1959,2837.07,142.836,143.899
42-CAAL-revASPM-12,1960,2602.75,140.025,141.046
42-CAAL-revASPM-12,1961,2434.92,137.762,138.805
42-CAAL-revASPM-12,1962,1479.02,118.559,119.33
42-CAAL-revASPM-12,1963,1144.55,107.39,107.865
42-CAAL-revASPM-12,1964,847.811,93.7295,94.0972
42-CAAL-revASPM-12,1965,1188.95,109.033,109.458
42-CAAL-revASPM-12,1966,1162.11,107.995,108.397
42-CAAL-revASPM-12,1967,825.523,92.443,92.7758
42-CAAL-revASPM-12,1968,1234.53,110.619,111.034
42-CAAL-revASPM-12,1969,1694.63,123.971,124.454
42-CAAL-revASPM-12,1970,2000.62,130.417,130.847
42-CAAL-revASPM-12,1971,1411.16,116.331,116.713
42-CAAL-revASPM-12,1972,1011.9,101.633,102.092
42-CAAL-revASPM-12,1973,1028.63,102.352,102.694
42-CAAL-revASPM-12,1974,1010.41,101.52,101.515
42-CAAL-revASPM-12,1975,1051.83,103.312,103.782
42-CAAL-revASPM-12,1976,1220.21,109.906,111.541
42-CAAL-revASPM-12,1977,1375.4,115.077,114.454
42-CAAL-revASPM-12,1978,1907.39,128.365,121.498
42-CAAL-revASPM-12,1979,1768.1,125.381,123.921
42-CAAL-revASPM-12,1980,1608.38,121.546,122.219
42-CAAL-revASPM-12,1981,1937.11,128.869,116.169
42-CAAL-revASPM-12,1982,1436.55,116.795,104.802
42-CAAL-revASPM-12,1983,964.83,99.2206,87.4017
42-CAAL-revASPM-12,1984,1272.26,111.532,96.5845
42-CAAL-revASPM-12,1985,1294.42,112.257,99.1301
42-CAAL-revASPM-12,1986,1160.57,107.447,105.701
42-CAAL-revASPM-12,1987,1270.46,111.395,126.555
42-CAAL-revASPM-12,1988,1466.56,117.506,116.035
42-CAAL-revASPM-12,1989,1453.17,117.094,103.418
42-CAAL-revASPM-12,1990,1035.05,102.237,91.3414
42-CAAL-revASPM-12,1991,1139.73,106.521,105.629
42-CAAL-revASPM-12,1992,1360.89,114.233,129.866
42-CAAL-revASPM-12,1993,1604.37,121.086,140.49
42-CAAL-revASPM-12,1994,1676.05,122.827,138.313
42-CAAL-revASPM-12,1995,1362.68,114.211,134.54
42-CAAL-revASPM-12,1996,1525.59,118.936,150.367
42-CAAL-revASPM-12,1997,1827.77,126.168,144.801
42-CAAL-revASPM-12,1998,2040.52,130.327,139.41
42-CAAL-revASPM-12,1999,1527.29,118.901,125.259
42-CAAL-revASPM-12,2000,1318.36,112.665,126.718
42-CAAL-revASPM-12,2001,1208.19,108.85,139.296
42-CAAL-revASPM-12,2002,1235.39,109.798,131.71
42-CAAL-revASPM-12,2003,1343.45,113.397,115.003
42-CAAL-revASPM-12,2004,1036.1,101.958,94.7025
42-CAAL-revASPM-12,2005,957.851,98.3976,93.3942
42-CAAL-revASPM-12,2006,954.814,98.2317,95.067
42-CAAL-revASPM-12,2007,976.677,99.2543,91.9621
42-CAAL-revASPM-12,2008,1030.74,101.679,95.6677
42-CAAL-revASPM-12,2009,905.684,95.839,92.4598
42-CAAL-revASPM-12,2010,926.74,96.881,92.7861
42-CAAL-revASPM-12,2011,917.954,96.4493,90.6472
42-CAAL-revASPM-12,2012,792.423,89.7655,85.8444
42-CAAL-revASPM-12,2013,725.093,85.7315,82.1553
42-CAAL-revASPM-12,2014,897.133,95.4085,86.3967
42-CAAL-revASPM-12,2015,780.251,89.0615,79.5546
42-CAAL-revASPM-12,2016,661.459,81.5807,76.0055
42-CAAL-revASPM-12,2017,773.626,88.6738,84.4344
42-CAAL-revASPM-12,2018,897.1,95.4069,92.4946
42-CAAL-revASPM-12,2019,893.962,95.2478,94.685
42-CAAL-revASPM-12,2020,967.83,98.8435,96.3895
42-CAAL-revASPM-12,2021,1132.42,105.874,104.908
42-CAAL-revASPM-12,2022,1226.44,110.481,110.421
42-CAAL-revASPM-12,2023,1439.38,117.411,117.411
