id,like_comp,fleet,phase,value,sizefreq_method
42-CAAL-revASPM-12,1,12,1,1,1
42-CAAL-revASPM-12,1,16,1,1,1
42-CAAL-revASPM-12,4,12,1,1,1
42-CAAL-revASPM-12,5,12,1,1,1
42-CAAL-revASPM-12,7,12,1,1,1
